timestamp,Data,Intervalo,Vazao,Hora_inicio
2023-06-13 06:00:00,2023-06-13,06:00:00 a 11:59:59,900201600.0,06:00:00
2023-06-13 12:00:00,2023-06-13,12:00:00 a 17:59:59,886044712.0,12:00:00
2023-06-13 18:00:00,2023-06-13,18:00:00 a 23:59:59,861142205.5,18:00:00
2023-06-14 00:00:00,2023-06-14,00:00:00 a 05:59:59,883427797.0,00:00:00
2023-06-14 06:00:00,2023-06-14,06:00:00 a 11:59:59,903873075.0,06:00:00
2023-06-14 12:00:00,2023-06-14,12:00:00 a 17:59:59,823656365.0,12:00:00
2023-06-14 18:00:00,2023-06-14,18:00:00 a 23:59:59,899941059.5,18:00:00
2023-06-15 00:00:00,2023-06-15,00:00:00 a 05:59:59,902300098.5,00:00:00
2023-06-15 06:00:00,2023-06-15,06:00:00 a 11:59:59,879754032.0,06:00:00
2023-06-15 12:00:00,2023-06-15,12:00:00 a 17:59:59,877134788.5,12:00:00
2023-06-15 18:00:00,2023-06-15,18:00:00 a 23:59:59,893650472.5,18:00:00
2023-06-16 00:00:00,2023-06-16,00:00:00 a 05:59:59,928515672.0,00:00:00
2023-06-16 06:00:00,2023-06-16,06:00:00 a 11:59:59,886571717.0,06:00:00
2023-06-16 12:00:00,2023-06-16,12:00:00 a 17:59:59,902038478.0,12:00:00
2023-06-16 18:00:00,2023-06-16,18:00:00 a 23:59:59,878179458.0,18:00:00
2023-06-17 00:00:00,2023-06-17,00:00:00 a 05:59:59,906756291.0,00:00:00
2023-06-17 06:00:00,2023-06-17,06:00:00 a 11:59:59,897058719.5,06:00:00
2023-06-17 12:00:00,2023-06-17,12:00:00 a 17:59:59,860358302.0,12:00:00
2023-06-17 18:00:00,2023-06-17,18:00:00 a 23:59:59,851968681.0,18:00:00
2023-06-18 00:00:00,2023-06-18,00:00:00 a 05:59:59,879495431.0,00:00:00
2023-06-18 06:00:00,2023-06-18,06:00:00 a 11:59:59,886571687.5,06:00:00
2023-06-18 12:00:00,2023-06-18,12:00:00 a 17:59:59,894173710.5,12:00:00
2023-06-18 18:00:00,2023-06-18,18:00:00 a 23:59:59,908592239.5,18:00:00
2023-06-19 00:00:00,2023-06-19,00:00:00 a 05:59:59,900203897.5,00:00:00
2023-06-19 06:00:00,2023-06-19,06:00:00 a 11:59:59,874774749.0,06:00:00
2023-06-19 12:00:00,2023-06-19,12:00:00 a 17:59:59,892340445.5,12:00:00
2023-06-19 18:00:00,2023-06-19,18:00:00 a 23:59:59,896791431.5317665,18:00:00
2023-06-20 00:00:00,2023-06-20,00:00:00 a 05:59:59,899747656.2951324,00:00:00
2023-06-20 06:00:00,2023-06-20,06:00:00 a 11:59:59,916193968.5,06:00:00
2023-06-20 12:00:00,2023-06-20,12:00:00 a 17:59:59,887357158.5,12:00:00
2023-06-20 18:00:00,2023-06-20,18:00:00 a 23:59:59,882641274.0,18:00:00
2023-06-21 00:00:00,2023-06-21,00:00:00 a 05:59:59,894434561.5,00:00:00
2023-06-21 06:00:00,2023-06-21,06:00:00 a 11:59:59,893651667.0,06:00:00
2023-06-21 12:00:00,2023-06-21,12:00:00 a 17:59:59,882378115.0,12:00:00
2023-06-21 18:00:00,2023-06-21,18:00:00 a 23:59:59,905317981.5,18:00:00
2023-06-22 00:00:00,2023-06-22,00:00:00 a 05:59:59,904126473.0,00:00:00
2023-06-22 06:00:00,2023-06-22,06:00:00 a 11:59:59,901515637.0,06:00:00
2023-06-22 12:00:00,2023-06-22,12:00:00 a 17:59:59,895223009.5,12:00:00
2023-06-22 18:00:00,2023-06-22,18:00:00 a 23:59:59,904399807.0,18:00:00
2023-06-23 00:00:00,2023-06-23,00:00:00 a 05:59:59,878184463.5,00:00:00
2023-06-23 06:00:00,2023-06-23,06:00:00 a 11:59:59,860882454.0,06:00:00
2023-06-23 12:00:00,2023-06-23,12:00:00 a 17:59:59,886310448.5,12:00:00
2023-06-23 18:00:00,2023-06-23,18:00:00 a 23:59:59,877657828.5,18:00:00
2023-06-24 00:00:00,2023-06-24,00:00:00 a 05:59:59,890765118.0,00:00:00
2023-06-24 06:00:00,2023-06-24,06:00:00 a 11:59:59,871891249.0,06:00:00
2023-06-24 12:00:00,2023-06-24,12:00:00 a 17:59:59,868084917.2057296,12:00:00
2023-06-24 18:00:00,2023-06-24,18:00:00 a 23:59:59,898140370.1014552,18:00:00
2023-06-25 00:00:00,2023-06-25,00:00:00 a 05:59:59,928515672.0,00:00:00
2023-06-25 06:00:00,2023-06-25,06:00:00 a 11:59:59,878707518.5,06:00:00
2023-06-25 12:00:00,2023-06-25,12:00:00 a 17:59:59,844104692.0,12:00:00
2023-06-25 18:00:00,2023-06-25,18:00:00 a 23:59:59,880544907.0,18:00:00
2023-06-26 00:00:00,2023-06-26,00:00:00 a 05:59:59,924846205.0,00:00:00
2023-06-26 06:00:00,2023-06-26,06:00:00 a 11:59:59,921699363.0,06:00:00
2023-06-26 12:00:00,2023-06-26,12:00:00 a 17:59:59,888931996.0,12:00:00
2023-06-26 18:00:00,2023-06-26,18:00:00 a 23:59:59,896531777.5,18:00:00
2023-06-27 00:00:00,2023-06-27,00:00:00 a 05:59:59,878706468.0,00:00:00
2023-06-27 06:00:00,2023-06-27,06:00:00 a 11:59:59,906232856.0,06:00:00
2023-06-27 12:00:00,2023-06-27,12:00:00 a 17:59:59,874513917.0,12:00:00
2023-06-27 18:00:00,2023-06-27,18:00:00 a 23:59:59,897320728.5,18:00:00
2023-06-28 00:00:00,2023-06-28,00:00:00 a 05:59:59,893388226.0,00:00:00
2023-06-28 06:00:00,2023-06-28,06:00:00 a 11:59:59,898892606.0,06:00:00
2023-06-28 12:00:00,2023-06-28,12:00:00 a 17:59:59,908329332.0,12:00:00
2023-06-28 18:00:00,2023-06-28,18:00:00 a 23:59:59,885125157.7445277,18:00:00
2023-06-29 00:00:00,2023-06-29,00:00:00 a 05:59:59,871366703.0,00:00:00
2023-06-29 06:00:00,2023-06-29,06:00:00 a 11:59:59,877135554.0,06:00:00
2023-06-29 12:00:00,2023-06-29,12:00:00 a 17:59:59,900726288.0,12:00:00
2023-06-29 18:00:00,2023-06-29,18:00:00 a 23:59:59,861929816.0,18:00:00
2023-06-30 00:00:00,2023-06-30,00:00:00 a 05:59:59,874778504.5,00:00:00
2023-06-30 06:00:00,2023-06-30,06:00:00 a 11:59:59,863505444.0,06:00:00
2023-06-30 12:00:00,2023-06-30,12:00:00 a 17:59:59,879231899.0,12:00:00
2023-06-30 18:00:00,2023-06-30,18:00:00 a 23:59:59,886571761.0,18:00:00
2023-07-01 00:00:00,2023-07-01,00:00:00 a 05:59:59,886572160.0,00:00:00
2023-07-01 06:00:00,2023-07-01,06:00:00 a 11:59:59,871367764.5,06:00:00
2023-07-01 12:00:00,2023-07-01,12:00:00 a 17:59:59,889802257.741981,12:00:00
2023-07-01 18:00:00,2023-07-01,18:00:00 a 23:59:59,911737515.0,18:00:00
2023-07-02 00:00:00,2023-07-02,00:00:00 a 05:59:59,927990316.0,00:00:00
2023-07-02 06:00:00,2023-07-02,06:00:00 a 11:59:59,906102163.75,06:00:00
2023-07-02 12:00:00,2023-07-02,12:00:00 a 17:59:59,884214011.5,12:00:00
2023-07-02 18:00:00,2023-07-02,18:00:00 a 23:59:59,887885602.0,18:00:00
2023-07-03 00:00:00,2023-07-03,00:00:00 a 05:59:59,877922046.5,00:00:00
2023-07-03 06:00:00,2023-07-03,06:00:00 a 11:59:59,859832003.5,06:00:00
2023-07-03 12:00:00,2023-07-03,12:00:00 a 17:59:59,897582806.0,12:00:00
2023-07-03 18:00:00,2023-07-03,18:00:00 a 23:59:59,888519938.3717799,18:00:00
2023-07-04 00:00:00,2023-07-04,00:00:00 a 05:59:59,893755230.4768695,00:00:00
2023-07-04 06:00:00,2023-07-04,06:00:00 a 11:59:59,868219538.5,06:00:00
2023-07-04 12:00:00,2023-07-04,12:00:00 a 17:59:59,895222316.0,12:00:00
2023-07-04 18:00:00,2023-07-04,18:00:00 a 23:59:59,897579916.0,18:00:00
2023-07-05 00:00:00,2023-07-05,00:00:00 a 05:59:59,894438791.0,00:00:00
2023-07-05 06:00:00,2023-07-05,06:00:00 a 11:59:59,870581662.5,06:00:00
2023-07-05 12:00:00,2023-07-05,12:00:00 a 17:59:59,874239154.1874433,12:00:00
2023-07-05 18:00:00,2023-07-05,18:00:00 a 23:59:59,900203081.0,18:00:00
2023-07-06 00:00:00,2023-07-06,00:00:00 a 05:59:59,880542486.5,00:00:00
2023-07-06 06:00:00,2023-07-06,06:00:00 a 11:59:59,899679017.0,06:00:00
2023-07-06 12:00:00,2023-07-06,12:00:00 a 17:59:59,894698577.5,12:00:00
2023-07-06 18:00:00,2023-07-06,18:00:00 a 23:59:59,895486596.0,18:00:00
2023-07-07 00:00:00,2023-07-07,00:00:00 a 05:59:59,911691881.8709276,00:00:00
2023-07-07 06:00:00,2023-07-07,06:00:00 a 11:59:59,923795779.0,06:00:00
2023-07-07 12:00:00,2023-07-07,12:00:00 a 17:59:59,910425996.5,12:00:00
2023-07-07 18:00:00,2023-07-07,18:00:00 a 23:59:59,881853429.0,18:00:00
2023-07-08 00:00:00,2023-07-08,00:00:00 a 05:59:59,882259049.2938222,00:00:00
2023-07-08 06:00:00,2023-07-08,06:00:00 a 11:59:59,899676111.5,06:00:00
2023-07-08 12:00:00,2023-07-08,12:00:00 a 17:59:59,903864648.0,12:00:00
2023-07-08 18:00:00,2023-07-08,18:00:00 a 23:59:59,889196449.0,18:00:00
2023-07-09 00:00:00,2023-07-09,00:00:00 a 05:59:59,887621534.5,00:00:00
2023-07-09 06:00:00,2023-07-09,06:00:00 a 11:59:59,896532063.5,06:00:00
2023-07-09 12:00:00,2023-07-09,12:00:00 a 17:59:59,883687643.0,12:00:00
2023-07-09 18:00:00,2023-07-09,18:00:00 a 23:59:59,874513949.0,18:00:00
2023-07-10 00:00:00,2023-07-10,00:00:00 a 05:59:59,894437564.0,00:00:00
2023-07-10 06:00:00,2023-07-10,06:00:00 a 11:59:59,899941601.5,06:00:00
2023-07-10 12:00:00,2023-07-10,12:00:00 a 17:59:59,901255866.0,12:00:00
2023-07-10 18:00:00,2023-07-10,18:00:00 a 23:59:59,914096466.0,18:00:00
2023-07-11 00:00:00,2023-07-11,00:00:00 a 05:59:59,883424852.5,00:00:00
2023-07-11 06:00:00,2023-07-11,06:00:00 a 11:59:59,910688756.0,06:00:00
2023-07-11 12:00:00,2023-07-11,12:00:00 a 17:59:59,898629962.0,12:00:00
2023-07-11 18:00:00,2023-07-11,18:00:00 a 23:59:59,898893148.5,18:00:00
2023-07-12 00:00:00,2023-07-12,00:00:00 a 05:59:59,914883566.0,00:00:00
2023-07-12 06:00:00,2023-07-12,06:00:00 a 11:59:59,916981180.0,06:00:00
2023-07-12 12:00:00,2023-07-12,12:00:00 a 17:59:59,919078794.0,12:00:00
2023-07-12 18:00:00,2023-07-12,18:00:00 a 23:59:59,892337529.5,18:00:00
2023-07-13 00:00:00,2023-07-13,00:00:00 a 05:59:59,886833132.0,00:00:00
2023-07-13 06:00:00,2023-07-13,06:00:00 a 11:59:59,903341855.0,06:00:00
2023-07-13 12:00:00,2023-07-13,12:00:00 a 17:59:59,893387511.0,12:00:00
2023-07-13 18:00:00,2023-07-13,18:00:00 a 23:59:59,919601518.5,18:00:00
2023-07-14 00:00:00,2023-07-14,00:00:00 a 05:59:59,902824052.0,00:00:00
2023-07-14 06:00:00,2023-07-14,06:00:00 a 11:59:59,886561707.9377652,06:00:00
2023-07-14 12:00:00,2023-07-14,12:00:00 a 17:59:59,878519773.8131686,12:00:00
2023-07-14 18:00:00,2023-07-14,18:00:00 a 23:59:59,906756481.0,18:00:00
2023-07-15 00:00:00,2023-07-15,00:00:00 a 05:59:59,900988774.5,00:00:00
2023-07-15 06:00:00,2023-07-15,06:00:00 a 11:59:59,901774666.5,06:00:00
2023-07-15 12:00:00,2023-07-15,12:00:00 a 17:59:59,893388503.0,12:00:00
2023-07-15 18:00:00,2023-07-15,18:00:00 a 23:59:59,886573062.5,18:00:00
2023-07-16 00:00:00,2023-07-16,00:00:00 a 05:59:59,887882038.5,00:00:00
2023-07-16 06:00:00,2023-07-16,06:00:00 a 11:59:59,899728875.0045543,06:00:00
2023-07-16 12:00:00,2023-07-16,12:00:00 a 17:59:59,889717627.0,12:00:00
2023-07-16 18:00:00,2023-07-16,18:00:00 a 23:59:59,878709599.5,18:00:00
2023-07-17 00:00:00,2023-07-17,00:00:00 a 05:59:59,895745600.0,00:00:00
