timestamp,data,vazao_bps
1743708713,2025-04-03 16:31:53,1905261448.8431306
1743750234,2025-04-04 04:03:54,2766019166.371457
1743777311,2025-04-04 11:35:11,2756176917.0727034
1743796263,2025-04-04 16:51:03,1668284666.2427
1743814806,2025-04-04 22:00:06,2779251382.8128457
1743835754,2025-04-05 03:49:14,2766153031.2279577
1743855501,2025-04-05 09:18:21,2780832172.579735
1743879978,2025-04-05 16:06:18,2778206279.3094187
1743928238,2025-04-06 05:30:38,2777152008.5663953
1743945372,2025-04-06 10:16:12,2548481269.7827954
1743967735,2025-04-06 16:28:55,2773506262.7513547
1743983952,2025-04-06 20:59:12,2781350343.215309
1744013137,2025-04-07 05:05:37,1854387648.5266025
1744032652,2025-04-07 10:30:52,2777681296.10162
1744049180,2025-04-07 15:06:20,2083525929.1674159
1744093058,2025-04-08 03:17:38,2781875048.9688015
1744114282,2025-04-08 09:11:22,2123227116.3011708
1744137925,2025-04-08 15:45:25,2781867120.6391826
1744157942,2025-04-08 21:19:02,2780307048.859737
1744180872,2025-04-09 03:41:12,2789208394.5686674
1744204218,2025-04-09 10:10:18,2776108707.7467556
1744221640,2025-04-09 15:00:40,2782612390.5471272
1744246417,2025-04-09 21:53:37,2774005866.195894
1744267331,2025-04-10 03:42:11,2772431062.5965123
1744294828,2025-04-10 11:20:28,2479881496.035551
1744332657,2025-04-10 21:50:57,2741506886.712396
1744357923,2025-04-11 04:52:03,1305478817.122462
1744372672,2025-04-11 08:57:52,2759329813.49736
1744396711,2025-04-11 15:38:31,2768243685.0680537
1744422467,2025-04-11 22:47:47,2053112937.2121155
1744436907,2025-04-12 02:48:27,2767715244.913902
1744458176,2025-04-12 08:42:56,765459905.9050705
1744479047,2025-04-12 14:30:47,2759331055.197266
1744499319,2025-04-12 20:08:39,2771390802.2252836
1744521876,2025-04-13 02:24:36,932183644.51736
1744544979,2025-04-13 08:49:39,2582647982.428364
1744561786,2025-04-13 13:29:46,2776102183.897816
1744590675,2025-04-13 21:31:15,2759859345.627266
1744605596,2025-04-14 01:39:56,2768756760.1675572
1744624304,2025-04-14 06:51:44,1274021050.319998
1744652952,2025-04-14 14:49:12,2779249159.4129624
1744671268,2025-04-14 19:54:28,2749479100.452617
1744693797,2025-04-15 02:09:57,2760467139.3688855
1744713222,2025-04-15 07:33:42,538443264.4788986
1744729361,2025-04-15 12:02:41,2770339177.1695886
1744746541,2025-04-15 16:49:01,2768244377.129909
1744776533,2025-04-16 01:08:53,2774527795.481917
1744790368,2025-04-16 04:59:28,1567543918.4620156
1744816888,2025-04-16 12:21:28,2751991564.788191
1744839605,2025-04-16 18:40:05,1809320330.5824463
1744852415,2025-04-16 22:13:35,2507142708.857291
1744876570,2025-04-17 04:56:10,816839887.160113
1744901621,2025-04-17 11:53:41,1769470053.582941
1744911376,2025-04-17 14:36:16,2764051725.9008656
1744940202,2025-04-17 22:36:42,2567405216.4727077
1744955692,2025-04-18 02:54:52,1849165070.4155493
1744973873,2025-04-18 07:57:53,1765804985.868476
1744995243,2025-04-18 13:54:03,1301284767.927152
1745019793,2025-04-18 20:43:13,607105924.833924
1745060776,2025-04-19 08:06:16,2643989275.38016
1745085180,2025-04-19 14:53:00,2696696656.988531
1745101625,2025-04-19 19:27:05,2756711679.587775
1745127016,2025-04-20 02:30:16,2762159690.659141
1745144672,2025-04-20 07:24:32,2766151371.531409
1745162275,2025-04-20 12:17:55,2028038462.5538924
1745174868,2025-04-20 15:47:48,2510296592.167332
1745202623,2025-04-20 23:30:23,2772436468.840058
1745217574,2025-04-21 03:39:34,2762985050.268769
1745247052,2025-04-21 11:50:52,2732185648.788956
1745264928,2025-04-21 16:48:48,2617720247.315301
1745289980,2025-04-21 23:46:20,2775065819.2237854
1745307802,2025-04-22 04:43:22,1464340044.8501122
1745350164,2025-04-22 16:29:24,2781352429.231508
1745373407,2025-04-22 22:56:47,737147711.7062757
1745395772,2025-04-23 05:09:32,1352637542.7823186
1745464637,2025-04-24 00:17:17,2767722579.3758035
1745479424,2025-04-24 04:23:44,1923612094.9163716
1745502012,2025-04-24 10:40:12,1928527220.240754
1745522531,2025-04-24 16:22:11,2325724590.210491
1745545646,2025-04-24 22:47:26,1030748455.7276253
1745566854,2025-04-25 04:40:54,890769365.000611
1745591135,2025-04-25 11:25:35,2578921867.2392154
1745615368,2025-04-25 18:09:28,1821380245.829504
1745629742,2025-04-25 22:09:02,2766141136.7800336
1745651067,2025-04-26 04:04:27,1714946476.7366192
1745695360,2025-04-26 16:22:40,799539759.6778318
1745723439,2025-04-27 00:10:39,2586313997.1569986
1745744082,2025-04-27 05:54:42,1075315010.5945032
1745764502,2025-04-27 11:35:02,2559466774.342155
1745782847,2025-04-27 16:40:47,2338330910.4100037
1745803662,2025-04-27 22:27:42,2581071630.7501416
1745823096,2025-04-28 03:51:36,1005059342.2054933
1745853227,2025-04-28 12:13:47,2575556992.252985
1745866930,2025-04-28 16:02:10,2572163615.6254
1745896054,2025-04-29 00:07:34,699931689.2963997
1745916729,2025-04-29 05:52:09,2585771220.6213827
1745933131,2025-04-29 10:25:31,2565863932.48164
1745961115,2025-04-29 18:11:55,2566914304.69143
1745980698,2025-04-29 23:38:18,2571843899.3552155
1745991769,2025-04-30 02:42:49,2574784547.482914
1746022069,2025-04-30 11:07:49,2424302378.534767
1746039036,2025-04-30 15:50:36,2586839708.1816936
1746061068,2025-04-30 21:57:48,2458389504.9868813
1746083168,2025-05-01 04:06:08,2586832594.38459
1746100507,2025-05-01 08:55:07,1119525327.731147
1746128483,2025-05-01 16:41:23,2557979409.175022
1746142902,2025-05-01 20:41:42,2561329630.8691626
1746183874,2025-05-02 08:04:34,1892155108.1767337
1746185564,2025-05-02 08:32:44,2769349122.1973276
1746212067,2025-05-02 15:54:27,2004891947.7112184
1746217465,2025-05-02 17:24:25,2773496000.732003
1746234846,2025-05-02 22:14:06,2775647148.7492123
1746236030,2025-05-02 22:33:50,2775052221.421668
1746251730,2025-05-03 02:55:30,1535114266.1757271
1746269331,2025-05-03 07:48:51,2768244792.3671885
1746291733,2025-05-03 14:02:13,1227882189.0294526
1746314286,2025-05-03 20:18:06,2621443538.9487777
1746334596,2025-05-04 01:56:36,1476920625.2285628
1746353542,2025-05-04 07:12:22,950031659.2265792
1746381207,2025-05-04 14:53:27,2776665205.8144155
1746402514,2025-05-04 20:48:34,2781078353.5075455
1746423118,2025-05-05 02:31:58,2746747853.422639
1746467232,2025-05-05 14:47:12,2767685215.541325
1746505869,2025-05-06 01:31:09,589823646.1058123
1746524982,2025-05-06 06:49:42,2399667615.80057
1746554355,2025-05-06 14:59:15,2744122568.76323
1746571284,2025-05-06 19:41:24,2569009016.342336
1746592206,2025-05-07 01:30:06,2762475820.104447
1746611819,2025-05-07 06:56:59,665366450.7720722
1746641753,2025-05-07 15:15:53,775947753.0981185
1746654739,2025-05-07 18:52:19,2523923946.354368
1746678320,2025-05-08 01:25:20,2776734943.207311
1746697052,2025-05-08 06:37:32,2566913919.654304
1746720291,2025-05-08 13:04:51,3001550300.77515
1746793379,2025-05-09 09:22:59,616564445.208669
1746810639,2025-05-09 14:10:39,1603772935.405969
1746827274,2025-05-09 18:47:54,2766144594.457838
1746855266,2025-05-10 02:34:26,2737833852.483697
1746875959,2025-05-10 08:19:19,445280033.5720272
1746897221,2025-05-10 14:13:41,2721581321.344123
1746921680,2025-05-10 21:01:20,2768242993.006544
1746944104,2025-05-11 03:15:04,2756712644.439082
1746956416,2025-05-11 06:40:16,882378292.2809262
1746979600,2025-05-11 13:06:40,2780822856.794286
1747005843,2025-05-11 20:24:03,2707421742.918041
1747045793,2025-05-12 07:29:53,2776108846.5523853
1747071507,2025-05-12 14:38:27,2759329399.59764
1747087336,2025-05-12 19:02:16,1743260214.8903222
1747111786,2025-05-13 01:49:46,2771392465.063423
1747130271,2025-05-13 06:57:51,2583164263.677523
1747154885,2025-05-13 13:48:05,2569534717.139585
1747173640,2025-05-13 19:00:40,1473221288.795513
1747197250,2025-05-14 01:34:10,1120408497.8382404
1747220888,2025-05-14 08:08:08,2575827330.3741
1747246937,2025-05-14 15:22:17,2555933838.456177
1747258041,2025-05-14 18:27:21,2566946391.5245333
1747286759,2025-05-15 02:25:59,2562712055.8638325
1747311223,2025-05-15 09:13:43,2548544089.356103
1747332202,2025-05-15 15:03:22,2574256911.682603
1747349351,2025-05-15 19:49:11,2571634697.307758
1747417807,2025-05-16 14:50:07,2585263610.9472775
1747431015,2025-05-16 18:30:15,2571098453.2709546
1747483430,2025-05-17 09:03:50,2585793070.427527
1747505236,2025-05-17 15:07:16,1717045947.2735157
1747544975,2025-05-18 02:09:35,716702484.372733
1747566874,2025-05-18 08:14:34,2559054590.2037215
1747581672,2025-05-18 12:21:12,2572683917.3181133
1747603877,2025-05-18 18:31:17,2570587662.822728
1747622976,2025-05-18 23:49:36,1204815631.2234468
1747644633,2025-05-19 05:50:33,759173427.2058778
1747666624,2025-05-19 11:57:04,2356131305.142994
1747687237,2025-05-19 17:40:37,2586312445.368756
1747718630,2025-05-20 02:23:50,2567966989.5438824
1747739440,2025-05-20 08:10:40,2101343362.119293
1747775307,2025-05-20 18:08:27,2572437323.66828
1747795698,2025-05-20 23:48:18,2587889708.6235337
1748014375,2025-05-23 12:32:55,2556961781.062412
1748039157,2025-05-23 19:25:57,1291843952.6028616
1748100590,2025-05-24 12:29:50,756549551.0288327
1748118331,2025-05-24 17:25:31,2575828747.080123
1748144143,2025-05-25 00:35:43,2591561674.1699343
1748164547,2025-05-25 06:15:47,1112539692.2698462
1748183071,2025-05-25 11:24:31,2591023782.031032
1748200580,2025-05-25 16:16:20,2266515042.79459
1748232888,2025-05-26 01:14:48,1799835438.138731
1748247096,2025-05-26 05:11:36,1273564031.43315
1748271168,2025-05-26 11:52:48,2586844235.1638584
1748292144,2025-05-26 17:42:24,2593621612.54065
1748337193,2025-05-27 06:13:13,2544900568.741479
1748360891,2025-05-27 12:48:11,2584220591.230153
1748384002,2025-05-27 19:13:22,2575294157.52928
1748396053,2025-05-27 22:34:13,2561161606.6792383
1748422794,2025-05-28 05:59:54,2592576289.8048844
1748438841,2025-05-28 10:27:21,2582129503.1568637
1748463051,2025-05-28 17:10:51,2591553251.6020737
1748482287,2025-05-28 22:31:27,2584790760.3779793
1748504754,2025-05-29 04:45:54,986701974.3789088
1748531401,2025-05-29 12:10:01,2589986345.9808846
1748556074,2025-05-29 19:01:14,2576346079.307842
1748575367,2025-05-30 00:22:47,2574255367.1276836
1748617643,2025-05-30 12:07:23,2583172400.6620417
1748635540,2025-05-30 17:05:40,2364536870.14366
1748655335,2025-05-30 22:35:35,2581604309.337022
1748676765,2025-05-31 04:32:45,904400327.161276
1748706321,2025-05-31 12:45:21,709886945.841724
1748722995,2025-05-31 17:23:15,2582638684.9100385
1748747302,2025-06-01 00:08:22,2589983885.4927483
1748785194,2025-06-01 10:39:54,2310016046.5216627
1748810984,2025-06-01 17:49:44,2260731890.658702
1748836253,2025-06-02 00:50:53,2562774715.5176477
1748857105,2025-06-02 06:38:25,935854360.7563082
1748873355,2025-06-02 11:09:15,1722288577.3184373
1748902390,2025-06-02 19:13:10,1415054868.5603554
1748937835,2025-06-03 05:03:55,2584199271.544589
1748962302,2025-06-03 11:51:42,1234703425.7543883
1749023896,2025-06-04 04:58:16,2580546826.273413
1749040886,2025-06-04 09:41:26,2584219945.173907
1749089929,2025-06-04 23:18:49,2585230781.7203827
1749106857,2025-06-05 04:00:57,1537211032.5100708
1749132993,2025-06-05 11:16:33,2575308579.2097325
1749150460,2025-06-05 16:07:40,2575013353.2497625
1749196924,2025-06-06 05:02:04,1222115816.8463268
1749219705,2025-06-06 11:21:45,2582115817.884182
1749232300,2025-06-06 14:51:40,2584222270.977905
1749260341,2025-06-06 22:39:01,2567457591.93194
1749277746,2025-06-07 03:29:06,2560096511.9324417
1749293878,2025-06-07 07:57:58,989858713.5761408
1749321838,2025-06-07 15:43:58,2574298100.4975185
1749337448,2025-06-07 20:04:08,2356677152.3448677
1749364326,2025-06-08 03:32:06,2549098834.7601643
1749386366,2025-06-08 09:39:26,2575830421.371069
1749423351,2025-06-08 19:55:51,1701327234.8879
1749445602,2025-06-09 02:06:42,2580524633.750467
1749478728,2025-06-09 11:18:48,2578451220.2963424
1749505675,2025-06-09 18:47:55,2573206661.9429975
1749520361,2025-06-09 22:52:41,2578452896.2925687
1749564776,2025-06-10 11:12:56,1220019091.0143182
1749580515,2025-06-10 15:35:15,2588417880.0954285
1749601939,2025-06-10 21:32:19,709362196.021647
1749630703,2025-06-11 05:31:43,2578451349.2190514
1749817414,2025-06-13 09:23:34,2578449544.3022947
1749854190,2025-06-13 19:36:30,769070893.005792
1749878869,2025-06-14 02:27:49,2564818691.373084
