timestamp,data,vazao_bps
1747320367,2025-05-15 11:46:07,639396003.3479912
1747540536,2025-05-18 00:55:36,633269743.647178
1747586061,2025-05-18 13:34:21,813248505.0872058
1747629675,2025-05-19 01:41:15,355814855.8996107
1747962767,2025-05-22 22:12:47,613786777.148299
1748063110,2025-05-24 02:05:10,749973027.939216
1748145540,2025-05-25 00:59:00,854235038.6158295
1748157569,2025-05-25 04:19:29,764448840.3205374
1748237457,2025-05-26 02:30:57,577588827.012619
1748261696,2025-05-26 09:14:56,556301914.3008938
1748268103,2025-05-26 11:01:43,802182385.3237613
1748289174,2025-05-26 16:52:54,862228740.2398608
1748326099,2025-05-27 03:08:19,589463507.9927274
1748469982,2025-05-28 19:06:22,671411370.448151
1748585329,2025-05-30 03:08:49,881293396.883048
1748659034,2025-05-30 23:37:14,429002326.32775146
1748724284,2025-05-31 17:44:44,629861935.572707
1749078874,2025-06-04 20:14:34,866746334.327859
1749094732,2025-06-05 00:38:52,669918223.9730223
1749109571,2025-06-05 04:46:11,670960493.30833
1749219821,2025-06-06 11:23:41,880657195.216087
1749275572,2025-06-07 02:52:52,833560948.292832
1749320156,2025-06-07 15:15:56,886935537.090254
1749459235,2025-06-09 05:53:55,572864177.0033765
1749872804,2025-06-14 00:46:44,634229998.2536476
1749907256,2025-06-14 10:20:56,869078540.8065437
1750842397,2025-06-25 06:06:37,475716501.16697
1750945036,2025-06-26 10:37:16,888312902.469067
1750966851,2025-06-26 16:40:51,890537875.0962856
1751001662,2025-06-27 02:21:02,872968509.5955173
1751095716,2025-06-28 04:28:36,888056276.1714636
1751155605,2025-06-28 21:06:45,891676840.8660448
1751206297,2025-06-29 11:11:37,603730607.0048323
1751263937,2025-06-30 03:12:17,886867104.5749893
1751287016,2025-06-30 09:36:56,580352110.9437655
1751291783,2025-06-30 10:56:23,732168527.0093033
1751329215,2025-06-30 21:20:15,862496172.8770837
1751410373,2025-07-01 19:52:53,888088677.2887065
1751422273,2025-07-01 23:11:13,650971752.9156135
1751649733,2025-07-04 14:22:13,615512234.6876843
1751699510,2025-07-05 04:11:50,779885439.467423
1751799670,2025-07-06 08:01:10,870703988.2964506
1751823033,2025-07-06 14:30:33,877295551.133353
1751903121,2025-07-07 12:45:21,618124456.666003
1752025713,2025-07-08 22:48:33,701604743.5316558
1752070003,2025-07-09 11:06:43,888832500.3008596
1752106832,2025-07-09 21:20:32,668198950.57193
1752552305,2025-07-15 01:05:05,807586746.3547196
1752595596,2025-07-15 13:06:36,876753889.1975603
1752630608,2025-07-15 22:50:08,583819181.0521866
1753533511,2025-07-26 09:38:31,420470019.9885742
1753838505,2025-07-29 22:21:45,458140143.85096663
1754137777,2025-08-02 09:29:37,429837081.30095935
1754629138,2025-08-08 01:58:58,885353591.735628
1754730599,2025-08-09 06:09:59,850370305.1870885
1754849280,2025-08-10 15:08:00,859596853.2661954
1754936266,2025-08-11 15:17:46,727435633.235842
1755860233,2025-08-22 07:57:13,495328009.3740348
1756490581,2025-08-29 15:03:01,885273900.632987
1757533973,2025-09-10 16:52:53,900087511.1179773
1757547368,2025-09-10 20:36:08,895874686.540868
1757563668,2025-09-11 01:07:48,886953142.020378
1758031773,2025-09-16 11:09:33,892134348.8867027
1758097394,2025-09-17 05:23:14,872121008.2742983
1758386158,2025-09-20 13:35:58,911313010.0338244
1758496429,2025-09-21 20:13:49,895794784.056779
1758582307,2025-09-22 20:05:07,901589491.8420593
1758619098,2025-09-23 06:18:18,893790049.4896066
1758649633,2025-09-23 14:47:13,928562529.761902
