timestamp,data,vazao_bps
1752632173,2025-07-15 23:16:13,901775179.644964
1752775146,2025-07-17 14:59:06,914884527.0017332
1752833347,2025-07-18 07:09:07,897583165.3204384
1752964840,2025-07-19 19:40:40,909640407.712326
1752977329,2025-07-19 23:08:49,873463720.653628
1753080683,2025-07-21 03:51:23,907539351.6122693
1753355265,2025-07-24 08:07:45,863505790.02316
1754484586,2025-08-06 09:49:46,913314308.2372566
1754529982,2025-08-06 22:26:22,897058427.558091
1754594546,2025-08-07 16:22:26,902301091.6817467
1755514715,2025-08-18 07:58:35,843056663.6548277
1755624939,2025-08-19 14:35:39,824182466.7831802
1757432999,2025-09-09 12:49:59,902825019.3900232
1758200414,2025-09-18 10:00:14,904420495.8169904
1758229482,2025-09-18 18:04:42,840775060.7134026
1758576084,2025-09-22 18:21:24,898627699.950445
