timestamp,data,vazao_bps
1743704370,2025-04-03 15:19:30,761390396.843245
1743719379,2025-04-03 19:29:39,806967393.1877058
1743834524,2025-04-05 03:28:44,879517574.375525
1743912886,2025-04-06 01:14:46,807590759.9176868
1743981199,2025-04-06 20:13:19,839950365.5778402
1744014608,2025-04-07 05:30:08,908068995.365589
1744087309,2025-04-08 01:41:49,851618688.104803
1744141195,2025-04-08 16:39:55,921195341.6721597
1744170561,2025-04-09 00:49:21,875663325.0426975
1744242782,2025-04-09 20:53:02,844207137.584711
1744934853,2025-04-17 21:07:33,911738837.825443
1745061123,2025-04-19 08:12:03,914941939.7318885
1745099462,2025-04-19 18:51:02,915930449.052163
1745127220,2025-04-20 02:33:40,819391922.112275
1745148583,2025-04-20 08:29:43,869795227.1621248
1745260203,2025-04-21 15:30:03,923797395.9745315
1745480862,2025-04-24 04:47:42,483893798.67289585
1745625467,2025-04-25 20:57:47,922302555.6315732
1745638769,2025-04-26 00:39:29,841420690.0765208
1745745053,2025-04-27 06:10:53,922254686.463089
1745962618,2025-04-29 18:36:58,907019963.3379303
1746137900,2025-05-01 19:18:20,850746594.8292605
1746160398,2025-05-02 01:33:18,919071441.4784952
1746300243,2025-05-03 16:24:03,897167058.2609655
1746307356,2025-05-03 18:22:36,880795384.36431
1746349917,2025-05-04 06:11:57,857736154.3965775
1746395556,2025-05-04 18:52:36,900780155.224197
1746482377,2025-05-05 18:59:37,901619695.359596
1746615102,2025-05-07 07:51:42,924096297.5152608
1746628408,2025-05-07 11:33:28,924686557.8791933
1746672255,2025-05-07 23:44:15,263245527.8379246
1746739151,2025-05-08 18:19:11,923751069.761098
1747111544,2025-05-13 01:45:44,740499159.4379967
1747274078,2025-05-14 22:54:38,881855722.958961
1747341176,2025-05-15 17:32:56,800460035.9017857
1747532006,2025-05-17 22:33:26,899680682.1218758
1747582267,2025-05-18 12:31:07,922274700.5205795
1747775519,2025-05-20 18:11:59,900204881.542936
1747783467,2025-05-20 20:24:27,926418980.442706
1748105292,2025-05-24 13:48:12,925370587.1579386
1748353168,2025-05-27 10:39:28,925351709.9368067
1748431177,2025-05-28 08:19:37,924254953.7277437
1748555502,2025-05-29 18:51:42,921177286.179366
1748559747,2025-05-29 20:02:27,821501831.9468553
1748575013,2025-05-30 00:16:53,824915764.4059422
1748841112,2025-06-02 02:11:52,923414574.283386
1748899875,2025-06-02 18:31:15,772801864.4032627
1748957273,2025-06-03 10:27:53,922840132.995439
1751541735,2025-07-03 08:22:15,758038276.650811
1751636103,2025-07-04 10:35:03,771263743.143179
1751708320,2025-07-05 06:38:40,780194611.486576
1751780564,2025-07-06 02:42:44,802963549.302091
1751941456,2025-07-07 23:24:16,919159128.7420224
1751961082,2025-07-08 04:51:22,923046683.046683
1752013237,2025-07-08 19:20:37,920681399.4401407
1752151118,2025-07-10 09:38:38,841533826.0235353
1752322801,2025-07-12 09:20:01,819130515.497245
1752400422,2025-07-13 06:53:42,776472508.0048953
1752443391,2025-07-13 18:49:51,661192427.6926132
1752494850,2025-07-14 09:07:30,886302281.148356
1753042511,2025-07-20 17:15:11,921273191.0590175
1753181716,2025-07-22 07:55:16,914492153.6512946
1753240719,2025-07-23 00:18:39,912263446.271788
1753468799,2025-07-25 15:39:59,924846159.146166
1754439655,2025-08-05 21:20:55,924819616.7621175
1755280624,2025-08-15 14:57:04,921046957.572203
1756988690,2025-09-04 09:24:50,917010248.441273
1757177953,2025-09-06 13:59:13,923797211.2147013
1757440178,2025-09-09 14:49:38,921699916.9748547
