timestamp,data,vazao_bps
1747941348,2025-05-22 16:15:48,0
1747999595,2025-05-23 08:26:35,0
1748030467,2025-05-23 17:01:07,0
1748094456,2025-05-24 10:47:36,0
1748166884,2025-05-25 06:54:44,0
1748313671,2025-05-26 23:41:11,0
1748385459,2025-05-27 19:37:39,0
1748510586,2025-05-29 06:23:06,0
1748518080,2025-05-29 08:28:00,0
1748597326,2025-05-30 06:28:46,0
1748706799,2025-05-31 12:53:19,0
1748730695,2025-05-31 19:31:35,0
1748750193,2025-06-01 00:56:33,0
1748822240,2025-06-01 20:57:20,0
1748977913,2025-06-03 16:11:53,0
1749107842,2025-06-05 04:17:22,0
1750624655,2025-06-22 17:37:35,0
1750691187,2025-06-23 12:06:27,0
1750758242,2025-06-24 06:44:02,0
1750785339,2025-06-24 14:15:39,0
1750801403,2025-06-24 18:43:23,0
1750907715,2025-06-26 00:15:15,0
1750916450,2025-06-26 02:40:50,0
1751002841,2025-06-27 02:40:41,0
1751061287,2025-06-27 18:54:47,0
1751088867,2025-06-28 02:34:27,0
1751127059,2025-06-28 13:10:59,0
1751164370,2025-06-28 23:32:50,0
1751207245,2025-06-29 11:27:25,0
1751242119,2025-06-29 21:08:39,0
1751466334,2025-07-02 11:25:34,0
1751539503,2025-07-03 07:45:03,0
1751643245,2025-07-04 12:34:05,0
1751648853,2025-07-04 14:07:33,0
1751741757,2025-07-05 15:55:57,0
1751809425,2025-07-06 10:43:45,0
1751889352,2025-07-07 08:55:52,0
1752077716,2025-07-09 13:15:16,0
1752279216,2025-07-11 21:13:36,0
1752359837,2025-07-12 19:37:17,0
1752468973,2025-07-14 01:56:13,0
1752576665,2025-07-15 07:51:05,0
1752685552,2025-07-16 14:05:52,0
1752697898,2025-07-16 17:31:38,0
1752806255,2025-07-17 23:37:35,0
1752975456,2025-07-19 22:37:36,0
1753024352,2025-07-20 12:12:32,0
1753048641,2025-07-20 18:57:21,0
1753110839,2025-07-21 12:13:59,0
1753132551,2025-07-21 18:15:51,0
1753287674,2025-07-23 13:21:14,0
1753446013,2025-07-25 09:20:13,0
1753966792,2025-07-31 09:59:52,0
1753989981,2025-07-31 16:26:21,0
1754041928,2025-08-01 06:52:08,0
1754082935,2025-08-01 18:15:35,0
1754104538,2025-08-02 00:15:38,0
1754113630,2025-08-02 02:47:10,0
1754242902,2025-08-03 14:41:42,0
1754366693,2025-08-05 01:04:53,0
1754396442,2025-08-05 09:20:42,0
1754474938,2025-08-06 07:08:58,0
1754497528,2025-08-06 13:25:28,0
1754502771,2025-08-06 14:52:51,0
1754598322,2025-08-07 17:25:22,0
1754612098,2025-08-07 21:14:58,0
1754662594,2025-08-08 11:16:34,0
1754705605,2025-08-08 23:13:25,0
1754744149,2025-08-09 09:55:49,0
1754866404,2025-08-10 19:53:24,0
1754974558,2025-08-12 01:55:58,0
1755068246,2025-08-13 03:57:26,0
1755077707,2025-08-13 06:35:07,0
1755105253,2025-08-13 14:14:13,0
1755187008,2025-08-14 12:56:48,0
1755336639,2025-08-16 06:30:39,0
1757734274,2025-09-13 00:31:14,0
1757952567,2025-09-15 13:09:27,0
1758038069,2025-09-16 12:54:29,0
1758054176,2025-09-16 17:22:56,0
1758067308,2025-09-16 21:01:48,0
1758076776,2025-09-16 23:39:36,0
1758370517,2025-09-20 09:15:17,0
1758409233,2025-09-20 20:00:33,0
1758587843,2025-09-22 21:37:23,0
1758660272,2025-09-23 17:44:32,0
1758755717,2025-09-24 20:15:17,0
1758893522,2025-09-26 10:32:02,0
