timestamp,data,vazao_bps
1748000672,2025-05-23 08:44:32,1235093893.906746
1748146262,2025-05-25 01:11:02,2343310192.768596
1748197545,2025-05-25 15:25:45,2067804805.7282107
1748211607,2025-05-25 19:20:07,1865664206.1717882
1748284426,2025-05-26 15:33:46,1257333713.7958338
1748298625,2025-05-26 19:30:25,518724063.14921063
1748351844,2025-05-27 10:17:24,355577277.4705233
1748378695,2025-05-27 17:44:55,392161345.4991448
1748415676,2025-05-28 04:01:16,2345604342.705669
1748438307,2025-05-28 10:18:27,1785705999.516405
1748489192,2025-05-29 00:26:32,2161452417.6292577
1748495988,2025-05-29 02:19:48,2338517357.8750234
1748518421,2025-05-29 08:33:41,1400604788.7853649
1748526144,2025-05-29 10:42:24,774191354.1862338
1748545707,2025-05-29 16:08:27,1136846772.8048623
1748560292,2025-05-29 20:11:32,1104317506.1125135
1748620478,2025-05-30 12:54:38,951732820.817203
1748699019,2025-05-31 10:43:39,2301285773.312326
1748773345,2025-06-01 07:22:25,2303874742.2688146
1748831842,2025-06-01 23:37:22,1899301576.044661
1748838397,2025-06-02 01:26:37,2355496864.782293
1748860494,2025-06-02 07:34:54,1430691896.003135
1748867373,2025-06-02 09:29:33,1736629602.835524
1748940565,2025-06-03 05:49:25,1702633355.201097
1749064322,2025-06-04 16:12:02,2248122776.68015
