timestamp,data,vazao_bps
1747756640,2025-05-20 12:57:20,715130011.9645197
1747766730,2025-05-20 15:45:30,746415667.9822162
1748024051,2025-05-23 15:14:11,918147968.5877055
1748103394,2025-05-24 13:16:34,783448720.092111
1748115848,2025-05-24 16:44:08,764938984.0272918
1748139922,2025-05-24 23:25:22,913449389.8570923
1748183576,2025-05-25 11:32:56,851708101.2728966
1748218097,2025-05-25 21:08:17,918030445.3715465
1748260420,2025-05-26 08:53:40,913386329.1130126
1748345647,2025-05-27 08:34:07,919202197.219591
1748402974,2025-05-28 00:29:34,739176903.219312
1748426096,2025-05-28 06:54:56,737411656.0855865
1748474993,2025-05-28 20:29:53,920108729.980894
1748520831,2025-05-29 09:13:51,824701477.7836455
1748539990,2025-05-29 14:33:10,735980595.7344455
1748849186,2025-06-02 04:26:26,892180302.940372
1748870838,2025-06-02 10:27:18,827599029.7257714
1748943975,2025-06-03 06:46:15,865906693.192017
1749116069,2025-06-05 06:34:29,888353930.7247888
1749268654,2025-06-07 00:57:34,720031247.9776087
1749292400,2025-06-07 07:33:20,922225681.456033
1749297689,2025-06-07 09:01:29,916284765.9623395
1749510999,2025-06-09 20:16:39,761791073.4328587
1749533484,2025-06-10 02:31:24,915786395.9601185
1749541453,2025-06-10 04:44:13,897356806.534047
1749772547,2025-06-12 20:55:47,680300221.8123868
1749911968,2025-06-14 11:39:28,921675216.0358384
1750151821,2025-06-17 06:17:01,823327000.3346293
1750339657,2025-06-19 10:27:37,833634551.0092927
1750353682,2025-06-19 14:21:22,902215200.6572186
1750417023,2025-06-20 07:57:03,835513420.8358814
1750602482,2025-06-22 11:28:02,858391133.1998328
1750611445,2025-06-22 13:57:25,892954616.9164658
1750668307,2025-06-23 05:45:07,919435581.7922362
