file,rate,method,rmse,nrmse,nrmse_mean,mae,mape,r2
84,20,ewma (alpha=0.2),473971.23282010114,0.07428930938121166,0.8277800248747914,306104.43316600786,96.8108749790311,0.035181229119888746
84,20,mean,482535.46899023093,0.07563165074372641,0.8427372694057784,325335.5974800975,130.62192921947658,-6.011980822062668e-07
84,20,soft_impute,748792.0300082313,0.11736417513883315,1.3077483237501075,572581.1430298686,100.0,-1.408042811533417
84,20,ffill,723438.9632849678,0.11339038583022779,1.263469766847054,381520.3295579451,102.72357197307652,-1.247737381686953
84,30,Temporal_Matrix+SVD+KNN,515095.9066323853,0.08073510905108694,0.8936852063114659,360113.6822335252,131.86196221362738,-0.20862615811085994
84,30,linear interpolation,544253.25785728,0.08530517435440672,0.9442728602015455,331444.05598078505,90.50497306873801,-0.3493290387153851
84,30,knn imputer (k=5),468572.5472212209,0.07344313012615267,0.8129677369658168,323958.27291321656,130.79885304102888,-0.0001599805939240806
84,30,"kalman arima (1,1,1)",445869.3302541972,0.06988467300381468,0.7735779284314056,298717.7693916147,105.27421915942358,0.09441130619475135
84,30,kalman structural (level),479760.05873986834,0.07519663845506451,0.8323779349715055,315011.5506531446,95.87031976293173,-0.048489221125375126
84,30,ewma (alpha=0.2),461519.4878229747,0.07233764760856862,0.8007307636909599,308128.2679607746,97.83647194062577,0.029722679761970072
84,30,mean,468572.5472212209,0.07344313012615267,0.8129677369658168,323958.27291321656,130.79885304102888,-0.0001599805939240806
84,30,soft_impute,742785.8350440239,0.11642277607280749,1.2887244951653385,576372.8693220248,100.0,-1.5132924023281866
84,30,ffill,694446.5983647754,0.10884618015252444,1.2048565005872645,383442.6236283139,100.7873051550254,-1.1968150843162393
84,40,Temporal_Matrix+SVD+KNN,540737.3685356361,0.0651623130669722,0.9447085246942706,369463.53241032717,138.4661814497657,-0.2394956193381199
84,40,linear interpolation,535134.3711737851,0.0644871160314962,0.9349196702899326,328154.7040646398,90.33524933154831,-0.21394195724620246
84,40,knn imputer (k=5),485695.31194698473,0.05852939303595473,0.8485459454058807,325495.17787708197,131.14120196191092,-1.2175881525244847e-07
84,40,"kalman arima (1,1,1)",470682.01997042133,0.05672019528327858,0.8223166042519804,306915.35998674255,109.24859593634568,0.06086625282648073
84,40,kalman structural (level),508601.19630306785,0.06128969867476982,0.8885642342758624,325099.69164277136,100.94935636688436,-0.09654632685042985
84,40,ewma (alpha=0.2),490279.6441041483,0.05908183439586492,0.8565551156998275,318052.9377736625,103.00612825117825,-0.018966612362218083
84,40,mean,485695.31194698473,0.05852939303595473,0.8485459454058807,325495.17787708197,131.14120196191092,-1.2175881525244847e-07
84,40,soft_impute,750682.9927287571,0.09046210421652998,1.3114991932116251,572385.4018472324,100.0,-1.3888307628595253
84,40,ffill,663146.7620462516,0.07991342827818448,1.1585668675443317,386502.7856639765,103.85971780408572,-0.8641958489950128
231,10,Temporal_Matrix+SVD+KNN,411218.3156532808,0.061860337427466654,2.213309859548303,134175.13611091345,157.62254975475653,0.1979141477381826
231,10,linear interpolation,340387.651639169,0.051205148664379474,1.8320763369807729,136334.74837774425,199.12819656341625,0.450429326564043
231,10,knn imputer (k=5),459158.24760853173,0.06907203071571515,2.4713380650626093,220208.66300985168,783.8960485628041,-1.6939980036489999e-06
231,10,"kalman arima (1,1,1)",361811.74179212836,0.05442801446458853,1.9473877133528732,166558.427441443,442.1132209903369,0.37907196339172666
231,10,kalman structural (level),348884.5447502283,0.05248335212693735,1.8778093614652465,148710.9096543292,215.10483521900622,0.4226496700419793
231,10,ewma (alpha=0.2),387185.3399416367,0.058245012111650916,2.083956618041142,171735.81250160414,361.81152063377897,0.2889276906402728
231,10,mean,459158.24760853173,0.06907203071571515,2.4713380650626093,220208.66300985168,783.8960485628041,-1.6939980036489999e-06
231,10,soft_impute,495323.2465421629,0.07451239888984257,2.665989775999165,185793.37812971344,100.0,-0.16373307519222569
231,10,ffill,366287.14207438164,0.05510125726785071,1.9714757638921594,145921.25610189376,165.0990563916177,0.3636159243359903
231,20,Temporal_Matrix+SVD+KNN,482194.8750563983,0.06615780932987589,2.481779243027846,157056.5957013665,264.7183610401903,0.10113196235503208
231,20,linear interpolation,407137.65901758877,0.055859854614065035,2.095471858937986,154857.42286293072,202.20222756053056,0.3591840575098396
231,20,knn imputer (k=5),508725.9482581733,0.06979790957356827,2.618330397288281,229715.12224842177,864.6824496178634,-0.0005033275065728926
231,20,"kalman arima (1,1,1)",431602.6089996712,0.059216479870586584,2.221389010255998,178470.95737105724,503.4929892157941,0.27985677379387586
231,20,kalman structural (level),440452.21151275013,0.06043065767709477,2.2669364869342554,170913.43654066228,247.95016903619404,0.2500223050419208
231,20,ewma (alpha=0.2),467938.5434057284,0.06420182074543028,2.408404203593395,192558.32458296744,414.1036157271213,0.1534972074905313
231,20,mean,508725.9482581733,0.06979790957356827,2.618330397288281,229715.12224842177,864.6824496178634,-0.0005033275065728926
231,20,soft_impute,544446.5643168063,0.07469882791301835,2.8021786463434246,194294.02369733172,100.0,-0.14593842066471385
231,20,ffill,451440.40315878706,0.061938252895135236,2.323490936921632,163508.8677578654,182.91513468761613,0.2121353632658015
231,30,Temporal_Matrix+SVD+KNN,473547.5181721749,0.06497137990569976,2.4927600776901104,158272.78344781246,248.1807684464193,0.08613190822751182
231,30,linear interpolation,404182.5638307671,0.055454411433237955,2.1276220876517145,152689.58008783628,204.03135009086006,0.33424945127398
231,30,knn imputer (k=5),495408.15283800685,0.06797068946883651,2.6078347328763325,226556.70734483493,834.2168820703963,-0.0001904029411947672
231,30,"kalman arima (1,1,1)",439046.7929622458,0.06023783229195964,2.311147827273038,184941.02313440054,527.0367109429719,0.21444245791743877
231,30,kalman structural (level),467369.8116261056,0.06412378995210896,2.4602405529142937,190983.53708776121,323.919093969515,0.10982027541101447
231,30,ewma (alpha=0.2),476063.66919932864,0.065316599335666,2.506005128269485,206531.76634508517,477.2835381396158,0.07639460012550792
231,30,mean,495408.15283800685,0.06797068946883651,2.6078347328763325,226556.70734483493,834.2168820703963,-0.0001904029411947672
231,30,soft_impute,530538.2126373211,0.07279058266591443,2.792759808468762,189969.15202965811,100.0,-0.14706947854446817
231,30,ffill,506634.97171818605,0.06951102467619241,2.666932848334712,176499.3330410199,216.21392545659495,-0.04603619846511009
231,40,Temporal_Matrix+SVD+KNN,500156.359461151,0.06390389860279055,2.5665236968317626,154001.9143405742,6448.072431445242,0.08166892506843881
231,40,linear interpolation,456817.8243952245,0.058366627511345866,2.344134487680231,162930.13086715908,3850.745640302978,0.2339206210985154
231,40,knn imputer (k=5),522174.0521108783,0.0667170516737051,2.6795062249275046,230323.96366057752,8571.309974557684,-0.0009635526341904566
231,40,"kalman arima (1,1,1)",487113.920136024,0.062237494278623,2.499597166839237,196941.68394871612,10179.041516795793,0.12893859593927337
231,40,kalman structural (level),517292.0996115547,0.06609329513917553,2.6544547654402755,199737.14139760472,7482.159084661606,0.01766553524479597
231,40,ewma (alpha=0.2),518540.52638448146,0.06625280393357749,2.6608609958837466,212163.73575324845,5812.291019351071,0.012918304411485892
231,40,mean,522174.0521108783,0.0667170516737051,2.6795062249275046,230323.96366057752,8571.309974557684,-0.0009635526341904566
231,40,soft_impute,557117.8501399899,0.07118174533161348,2.8588183220397756,194876.96921659735,100.0,-0.13941474973739654
231,40,ffill,542457.2327307317,0.06930858988601464,2.783588203939142,187234.6034588734,14709.012902627273,-0.08023612882558129
125,10,Temporal_Matrix+SVD+KNN,1200566.6078893256,0.06720832108247593,0.49842616477484175,797419.5490530765,41.60004483518849,0.33205997983389235
125,10,linear interpolation,1182420.8707993687,0.06619251361572984,0.49089279670902464,823938.1083492542,41.69834743485285,0.35209830040520795
125,10,knn imputer (k=5),1469095.4610344262,0.08224070101332659,0.6099083645336721,1038833.4219504924,64.54048006635875,-0.00014963188602745703
125,10,"kalman arima (1,1,1)",1217667.1668297756,0.06816561895200449,0.5055256176100154,829835.174635165,46.879089096352864,0.3128965370720973
125,10,kalman structural (level),1257853.9155225677,0.07041529330714441,0.5222095124427503,842684.7598114248,44.17797111233024,0.26679510185911703
125,10,ewma (alpha=0.2),1305427.1597752674,0.07307846738983156,0.5419599782002951,888078.6700592433,48.744676505972954,0.21028527901311922
125,10,mean,1469095.4610344262,0.08224070101332659,0.6099083645336721,1038833.4219504924,64.54048006635875,-0.00014963188602745703
125,10,soft_impute,2821316.502266209,0.1579387133654771,1.1712952489264554,2408715.056986761,100.0,-2.6886594698136466
125,10,ffill,1350567.2605577498,0.07560543288024947,0.5607003022795374,933774.3774258421,47.64199221661248,0.1547262524069536
125,20,Temporal_Matrix+SVD+KNN,1213338.6561325723,0.06777163414993095,0.49649788321951754,816487.8716897356,43.800762498300756,0.31813794490086056
125,20,linear interpolation,1196486.0352230917,0.06683032262657997,0.4896017948389427,819199.8385901273,40.54546744227173,0.3369477959455395
125,20,knn imputer (k=5),1470803.3125545094,0.08215245059666147,0.6018523580573859,1068232.776899478,67.33129075549319,-0.0019398577704310416
125,20,"kalman arima (1,1,1)",1249701.9555622141,0.06980272432658878,0.5113777365089869,866585.7550556608,49.75397498975737,0.2766552168250509
125,20,kalman structural (level),1274324.7660865728,0.07117804365575188,0.5214533845916304,879883.983045031,46.60708980842338,0.24787036313095523
125,20,ewma (alpha=0.2),1315312.0641411503,0.07346740957557098,0.5382253769946826,913722.9190147731,50.87832153151578,0.1987093745273445
125,20,mean,1470803.3125545094,0.08215245059666147,0.6018523580573859,1068232.776899478,67.33129075549319,-0.0019398577704310416
125,20,soft_impute,2851526.6553621106,0.15927343967755525,1.1668440143858958,2443794.2177411392,100.0,-2.766060791073209
125,20,ffill,1381595.9233520848,0.07716972750122532,0.5653487160752548,957000.2981999204,48.21399248109152,0.11591394366347119
125,30,Temporal_Matrix+SVD+KNN,1245267.96897989,0.05197490820348969,0.5099691785732533,822389.5908275873,43.9270402396449,0.3040186319421784
125,30,linear interpolation,1262740.5199679015,0.05270417632593776,0.5171246364320424,860622.0065800986,42.651113920911925,0.28435076336909193
125,30,knn imputer (k=5),1494382.581055697,0.062372436620923115,0.6119880028388163,1056360.468520311,66.36363999462161,-0.0022950192835373695
125,30,"kalman arima (1,1,1)",1313847.3393313943,0.05483726921129147,0.5380541900217348,888677.8136823311,50.15635281876425,0.22524963284130972
125,30,kalman structural (level),1377156.503089361,0.05747966270146977,0.5639809166717891,929201.7438423691,48.17421649731316,0.14878636163464498
125,30,ewma (alpha=0.2),1381596.3074610182,0.057664970948695764,0.5657991304577702,936035.6554254162,51.21311021372609,0.143289072217044
125,30,mean,1494382.581055697,0.062372436620923115,0.6119880028388163,1056360.468520311,66.36363999462161,-0.0022950192835373695
125,30,soft_impute,2861938.9727996257,0.11945141054025801,1.1720374276397814,2441849.4711068436,100.0,-2.6761457047172894
125,30,ffill,1527017.0424607384,0.0637345315097741,0.6253526519669417,1023012.3584402838,50.261160185251676,-0.04654943377803478
125,40,Temporal_Matrix+SVD+KNN,1243423.701463651,0.051897932293687936,0.511458948865017,830474.3591124046,44.24972808563192,0.2730715598289215
125,40,linear interpolation,1268414.9420195557,0.052941014960343646,0.5217386255436182,867942.495675088,43.285335726786926,0.24355722974309812
125,40,knn imputer (k=5),1459836.1561196912,0.060930540330698495,0.6004761410332107,1040773.3384224171,64.93627435556643,-0.001985897514385826
125,40,"kalman arima (1,1,1)",1295767.3937388028,0.054082649694924385,0.532989542016209,891225.6043669191,50.74684711402335,0.2105811866612226
125,40,kalman structural (level),1373362.818444999,0.05732132215465138,0.5649069602785838,941691.5039355916,49.108273147792,0.11320354479746175
125,40,ewma (alpha=0.2),1364692.540863669,0.05695944270973355,0.5613406046968983,939980.791116869,51.50998636460066,0.1243652000400236
125,40,mean,1459836.1561196912,0.060930540330698495,0.6004761410332107,1040773.3384224171,64.93627435556643,-0.001985897514385826
125,40,soft_impute,2835012.4690146265,0.11832755399104258,1.166129048139127,2431130.991495883,100.0,-2.778881944025761
125,40,ffill,1521159.6310785373,0.06349005527936935,0.6257003988676738,1029682.4462786337,51.00120930143157,-0.08793502979816936
196,10,Temporal_Matrix+SVD+KNN,495449.57296366943,0.055587828990651816,1.6083480230864613,177463.41896249546,209.26936341497813,0.4448226826730929
196,10,linear interpolation,476992.71426778205,0.05351702953722925,1.5484326375138242,172274.95100497178,145.847327364523,0.48541598848957757
196,10,knn imputer (k=5),664941.829873033,0.07460430837917721,2.1585604991977827,380317.3613408799,1109.5535629712906,-2.431495877974754e-07
196,10,"kalman arima (1,1,1)",511515.12179938244,0.0573903312634433,1.6605006438974046,227758.96741321776,449.7479923495465,0.4082343509596098
196,10,kalman structural (level),570475.0418882298,0.064005442334377,1.8518986712465713,248135.26951083218,228.63806228080742,0.26395207114079766
196,10,ewma (alpha=0.2),607708.3509168236,0.06818289838233958,1.9727669134188122,286630.6129038941,398.0451534125526,0.16473707293495377
196,10,mean,664941.829873033,0.07460430837917721,2.1585604991977827,380317.3613408799,1109.5535629712906,-2.431495877974754e-07
196,10,soft_impute,732831.1895406705,0.08222127349818079,2.3789456269049314,308048.73438578856,100.0,-0.2146207236327924
196,10,ffill,511869.4309612444,0.05743008359783646,1.6616508163289465,196090.12557734206,119.2691482810815,0.40741427508250727
196,20,Temporal_Matrix+SVD+KNN,464529.1678587175,0.05211501190904713,1.391863012734882,182976.8179288838,224.44935048778225,0.4985187983777145
196,20,linear interpolation,454535.5079956428,0.05099383429778999,1.3619191330224731,182576.11786098502,149.02600963915776,0.5198639536817724
196,20,knn imputer (k=5),656755.5451094477,0.07368067588195322,1.9678285345569415,394360.8717350397,1117.2020952054781,-0.0023887347198356945
196,20,"kalman arima (1,1,1)",502917.91800274904,0.05642180319225481,1.506886751022182,244678.607369062,492.92993177334904,0.41220904532168445
196,20,kalman structural (level),556649.937803078,0.062449938873592625,1.667883338823881,262860.894172392,270.6080423052362,0.27989966928598486
196,20,ewma (alpha=0.2),597242.100719534,0.0670039285908723,1.7895091356080932,301947.22055002686,458.7191705346511,0.17104776016360335
196,20,mean,656755.5451094477,0.07368067588195322,1.9678285345569415,394360.8717350397,1117.2020952054781,-0.0023887347198356945
196,20,soft_impute,735993.6033510149,0.08257030571498235,2.2052485505610027,333746.3267638391,100.0,-0.25885804665670165
196,20,ffill,512392.46416283044,0.05748474201317215,1.5352752167528796,222055.78389326963,139.61379171622428,0.38985346625115513
196,30,Temporal_Matrix+SVD+KNN,440868.8264789822,0.04946041212595929,1.3231792808848821,186494.15936610394,227.9994107729467,0.5149576066065487
196,30,linear interpolation,441297.14403903775,0.04950846443033818,1.324464790059189,187561.4468745933,175.33978562218817,0.5140146817237883
