dataset,missing_rate,pattern,median_rmse,median_mae,median_mape,median_r2,interpolation_rmse,interpolation_mae,interpolation_mape,interpolation_r2,knn_rmse,knn_mae,knn_mape,knn_r2,hybrid_svd_rmse,hybrid_svd_mae,hybrid_svd_mape,hybrid_svd_r2
1.csv_random_missing_10%,0.1,random,0.04121595150418288,0.027522533263821838,53.15860254802449,-0.018339274394868266,0.015364003396618147,0.009915624091106185,16.835974761953622,0.8584953791925325,0.0785485494731256,0.06709480499763235,99.99997978383668,-2.698606868860812,0.019583726432276426,0.011478468245400523,20.466193720483304,0.7700928380141152
1.csv_random_missing_20%,0.2,random,0.03989843864004843,0.026973663846960858,51.65113732601995,-0.02994042947738773,0.014754830331724113,0.009979940454462138,16.864991204475167,0.8591461426640188,0.07849543469945298,0.06794059223498432,99.99998012448683,-2.9864755323366903,0.01790901499025798,0.011310346265723026,20.350834239228142,0.7924877663868429
1.csv_random_missing_30%,0.3,random,0.042419505314954704,0.02743951752953402,52.11822361293085,-0.02688239145604765,0.015614490070432622,0.010317403125996931,17.474606672941558,0.8608622041048272,0.07993504295090581,0.06809774519088377,99.99998009389834,-2.6463968525186803,0.020674132041842087,0.011863357456898826,21.264437623229878,0.7560818715620019
1.csv_random_missing_40%,0.4,random,0.04234476631673064,0.027490495648716463,51.05733510751919,-0.03408538290965568,0.015599537251593486,0.010708778073611086,18.461120110663927,0.8596603628498309,0.08009585385239215,0.06842053645989928,99.99998026755671,-2.69978927603498,0.021914945910282636,0.012680823304388446,22.666680364645362,0.7230268154508808
1.csv_random_missing_50%,0.5,random,0.041221598935053484,0.02716587302023513,50.38164442950534,-0.03754975471522237,0.016751514553544705,0.011501644285012158,20.231575593148314,0.8286565832088434,0.07930203903290406,0.06819889527315591,99.99998029356834,-2.8399712545512386,0.02238900365587027,0.013505428394993163,24.25422357158189,0.6939243365532286
1.csv_consecutive_missing_10%,0.1,consecutive,0.02862817329021423,0.02345092455176272,49.27021137074818,-0.012318913013664945,0.03521329163208696,0.027658891213120224,58.525483013468815,-0.531592824478651,0.07047526845827787,0.06447607738420205,99.99998014187751,-5.134844424262057,0.02623905120682423,0.021555607652400954,49.76297436604682,0.14959397162619215
1.csv_consecutive_missing_20%,0.2,consecutive,0.03104573262117421,0.025469450419034843,48.50676099805569,-0.03939980029425438,0.03581931155750523,0.027387851207479528,55.70534141949389,-0.3836086625038384,0.07380934577532437,0.0672347940661818,99.99998081912662,-4.8749140211853765,0.028477944157367076,0.02357089576112529,49.348053063043395,0.12542698806183294
1.csv_consecutive_missing_30%,0.3,consecutive,0.031706195160121735,0.025827224726228143,48.99501014275826,-0.04599250248865694,0.03801611131893385,0.030513067809981777,60.286029652217834,-0.5037501924786025,0.07432972756454619,0.06755611063467024,99.99998077229097,-4.748643761592435,0.03054191912244468,0.025007001929152818,51.74295613360415,0.02941637454248669
1.csv_consecutive_missing_40%,0.4,consecutive,0.03144658270829777,0.025597300457665128,48.439359245888554,-0.05128530147019328,0.03676206207481457,0.028819639376260062,57.49873505717956,-0.43672419365487936,0.07406013905075572,0.06741111157050199,99.9999807794198,-4.830995728126648,0.03092155710947761,0.025201026194683836,52.33869468562911,-0.016474265580434633
1.csv_consecutive_missing_50%,0.5,consecutive,0.03301096920503735,0.026741143571627952,50.49691777954711,-0.059925049131861474,0.03421100719061971,0.027006305589941965,58.91624766613932,-0.1383880430181499,0.07523786439986957,0.06806336720342848,99.99998057547565,-4.5059406354227285,0.032288592987096826,0.02634557398454825,53.98486925711493,-0.014044108372027964
2.csv_random_missing_10%,0.1,random,0.06952978686807978,0.0469278453183621,39.96031564643246,-0.019939091975897716,0.04445687004103122,0.031909276986142814,25.167729791289645,0.583024817173639,0.15647242150068605,0.14051240654417424,99.99999118604991,-4.165448649544361,0.04450719930543047,0.03161609559542284,26.420313489682773,0.5820801742747364
2.csv_random_missing_20%,0.2,random,0.06881770995299293,0.0473342495059416,42.027369457209794,-0.015544786847882408,0.04623784763689282,0.03218421069994054,25.316989559086757,0.5415480047171606,0.15550839910783865,0.13971211950407614,99.99999104120124,-4.185687588095674,0.04664660212854159,0.03247429585625117,27.36423692412541,0.5334065089984362
2.csv_random_missing_30%,0.3,random,0.0713869914568543,0.047524082811438065,41.29457302678215,-0.019654773302704154,0.045466302626811526,0.03162611007915982,24.925277878970636,0.5863869103239232,0.1577164707158254,0.14098444808912042,99.99999111686343,-3.977016701731187,0.04750509019331086,0.03271680287576482,27.590931634465992,0.5484609740028963
2.csv_random_missing_40%,0.4,random,0.07076295405456756,0.047990115208919625,41.4169640218779,-0.023861500506650257,0.04592787882834434,0.03224978440427392,25.607463727707025,0.5686973963907697,0.1578934408876188,0.1415614437798825,99.99999114605995,-4.09750290652758,0.04746634050902799,0.03325026175856308,28.08303506244505,0.5393184657796188
2.csv_random_missing_50%,0.5,random,0.0715760558877427,0.04814974631514043,40.71837582714585,-0.029892349488505054,0.047086856840291305,0.03304622218812357,26.009395657058437,0.5542865829646538,0.15881547966128975,0.142295194344762,99.99999120774757,-4.070397017170594,0.04992446315050876,0.03445294421675456,28.67738131994469,0.49894763988704427
2.csv_consecutive_missing_10%,0.1,consecutive,0.04991296663637078,0.03937596256250289,39.110118387768736,-0.0018439769693936459,0.06207287979723249,0.04851830487358698,45.08616556205093,-0.5494483845910376,0.13823945158227446,0.1289318704016109,99.99999084816918,-6.68488422545582,0.049885630913247256,0.03985855173870838,41.98911435900784,-0.0007469221492861777
2.csv_consecutive_missing_20%,0.2,consecutive,0.05320713753515724,0.04123702457192739,38.76524587701542,-0.004989238934642648,0.07690416412825957,0.061829904384378215,54.63094341645201,-1.0995263690741837,0.1446061237732739,0.13451388764651334,99.9999911040607,-6.423265450130184,0.05157411213464461,0.04094904608271942,40.87293823976027,0.05575402648059524
2.csv_consecutive_missing_30%,0.3,consecutive,0.0543806343098743,0.04295270764372333,41.13584798946714,-0.0028216099166558095,0.06702242443897682,0.053643600154843624,47.52580795061234,-0.5232648250439897,0.1444295899098598,0.13383188632710552,99.99999096482337,-6.073714090813096,0.054422132040342165,0.04394512349426003,44.49523113400057,-0.004352695366046211
2.csv_consecutive_missing_40%,0.4,consecutive,0.0630339188017058,0.047122833671418375,41.919761683743985,-0.01877751802925043,0.08079440315303715,0.06085393181141534,55.09800784017243,-0.6737604087692999,0.15239662662497497,0.13901327273945288,99.99999110176215,-4.95499559085974,0.06030116901501636,0.04705659909357715,44.87271795426829,0.06764307718351015
2.csv_consecutive_missing_50%,0.5,consecutive,0.065066574024423,0.04841294513825267,43.544304520579416,-0.01804187647347999,0.08786406262987188,0.07209011385209843,67.32514709039091,-0.8564032607575833,0.1536380394014633,0.13944897841555032,99.99999101358729,-4.676063888347595,0.06517613952990652,0.04977309545584487,46.95901971664137,-0.021473321494373865
3.csv_random_missing_10%,0.1,random,0.1740785059168226,0.13239963099813193,78.46572841496217,-0.04921708579960815,0.05467546607845508,0.03913567305069022,18.586427103043203,0.896495307196043,0.3140104942016087,0.26404686052085324,99.99999372120956,-2.4139989077501918,0.05793406052391646,0.042493318787412755,22.27630661264567,0.8837901366627948
3.csv_random_missing_20%,0.2,random,0.17678259045233363,0.13600194408215827,77.97267091166542,-0.06262826940279265,0.05896631859568524,0.04317864969909248,20.636154357508214,0.8817747046411293,0.3181095176959079,0.26792440983679067,99.99999379022888,-2.4407704903822083,0.06144879245698869,0.045632408715922175,24.443668350288192,0.8716106251395093
3.csv_random_missing_30%,0.3,random,0.17499092236548788,0.13450203958549345,78.40235073559904,-0.06395033822450191,0.06034473599436545,0.04370692734087159,21.41782122932618,0.873477111103396,0.3159915182007618,0.2665884233717948,99.99999373953314,-2.469294498197473,0.06282879192356747,0.046016339100701735,24.812316769061844,0.8628462347522848
3.csv_random_missing_40%,0.4,random,0.17817591664087928,0.1362039237448745,77.40101151869035,-0.07264423756045191,0.06413680923239218,0.04593226851172891,23.492808677427,0.861013569614919,0.3189138726720491,0.26853198266821166,99.99999378077574,-2.436406431833272,0.06905824273647965,0.04997536517444635,27.1725190127451,0.8388654217812515
3.csv_random_missing_50%,0.5,random,0.17769006905425466,0.13584194234783464,77.80132911008847,-0.06788193698062361,0.07303275571038426,0.05079495970777123,26.548544368481274,0.819601756642692,0.31820905689865403,0.2677504231996701,99.9999937603074,-2.424695799798925,0.07430544992288943,0.0536104385858747,29.35767112054298,0.8132596086212234
3.csv_consecutive_missing_10%,0.1,consecutive,0.16407585426222687,0.125794074213656,61.924391673289904,-0.09327004853772292,0.19488171061459048,0.1515825672128479,88.83415366297996,-0.5423405192861648,0.3135377437677989,0.27144378780056055,99.99999450693002,-2.9922502768859305,0.13437360059570644,0.10911731804550032,62.530483478802836,0.26672646501601205
3.csv_consecutive_missing_20%,0.2,consecutive,0.1790913065011382,0.13913198819944148,64.6187747529286,-0.15110354840408968,0.20267732272202518,0.1511598996524775,84.66126878442265,-0.4742654944228688,0.33042853475650036,0.2851658886575159,99.99999456694034,-2.9185056053511667,0.14671094889587746,0.1192233839749216,61.68977976354276,0.22751432375766467
3.csv_consecutive_missing_30%,0.3,consecutive,0.1801120279811467,0.14177917833754247,64.93881404195501,-0.18159142378292104,0.19906451443896114,0.15470551825336773,84.51631981876486,-0.44334315017227044,0.33193410907417426,0.28762034747547616,99.9999945763245,-3.013152488880581,0.15435687393837663,0.12478360763869101,63.44525083217173,0.13217162320177467
3.csv_consecutive_missing_40%,0.4,consecutive,0.18702955835730742,0.14495223560906093,63.641686548484266,-0.20457106103586553,0.1985466717520743,0.15512085410688659,74.80196860650155,-0.3574916015045515,0.3376484033608691,0.29149102110150654,99.9999946300272,-2.9259189506821426,0.16011369706212533,0.12834856836608252,62.01794103255504,0.11718663399183304
3.csv_consecutive_missing_50%,0.5,consecutive,0.19702326504822318,0.1516102686997769,67.29286380214613,-0.2234616408799741,0.17708688297475997,0.13839168455443623,76.43097095825415,0.011610504448694159,0.34483801324625196,0.29527125072800975,99.99999447349538,-2.7478793540299056,0.17043840812220673,0.13456232926799477,63.90012728254158,0.08443270190896301
4.csv_random_missing_10%,0.1,random,0.08605293998192358,0.03622016123426432,143.03927932683794,-0.18410109916881456,0.03960015394235395,0.016468325233004948,140.1972501677514,0.7492441303633623,0.0878111610842877,0.03817092386218492,99.99958562525812,-0.23298217624999729,0.05269460373211739,0.030002478424304393,755.0798681167053,0.55599317578109
4.csv_random_missing_20%,0.2,random,0.0881976020913858,0.03876176651884601,148.69875763406833,-0.2068210268517947,0.04331222030012729,0.0187774175718126,167.54225490887154,0.7089616579079012,0.09002522417885767,0.04072876270171807,99.9995778357192,-0.25735448711572584,0.049790884561235364,0.02659371291955404,598.5810160966106,0.6153825390118427
4.csv_random_missing_30%,0.3,random,0.08636891425089234,0.03820551379847272,143.18678693648357,-0.21091942007867237,0.0438355170218886,0.019375564011431735,180.84801163999208,0.6880732713569075,0.0881792339660177,0.04019089848405279,99.99958471831123,-0.26221392599050697,0.04829447426332115,0.026212450280061857,551.1890260040001,0.6213872723067646
4.csv_random_missing_40%,0.4,random,0.08890770551017857,0.03868568014382003,139.74276870403563,-0.20382970105798304,0.04839681611020226,0.021018337218445714,208.98173751117088,0.6432862643664643,0.09066273466191932,0.040663704285170174,99.99958752867508,-0.2518257437929947,0.0520547429380671,0.026935165926832365,551.7523303295152,0.5873262335796471
4.csv_random_missing_50%,0.5,random,0.08787551314738691,0.03807664483878895,137.86108954021586,-0.20104450971426235,0.052008105860002284,0.022815548664423993,247.60041339446644,0.5793068620674346,0.08962630144720045,0.040042254271235506,99.99959118073872,-0.2493792942489852,0.05370971610036554,0.028782402145169608,610.2010863935758,0.551327896637692
4.csv_consecutive_missing_10%,0.1,consecutive,0.09948736321883739,0.04465171557492351,134.50440532482273,-0.22371756534706377,0.1221562877596369,0.07808691244208477,1476.7697428633812,-0.8449177339565339,0.1013646807130798,0.04676052831520454,99.9996154798308,-0.27033617699271884,0.0871830557317687,0.056273093173935744,1271.770772455669,0.060256076167869654
4.csv_consecutive_missing_20%,0.2,consecutive,0.10156624502247974,0.04479685245003098,156.6624686589883,-0.21584221636761725,0.10682628032998523,0.06629329705782977,1612.971755277263,-0.3450382624228805,0.1033626979609638,0.046898174411990554,99.99956071186014,-0.2592330076635221,0.09073577867342371,0.05562616142031581,1396.8794082817863,0.029634009555046137
4.csv_consecutive_missing_30%,0.3,consecutive,0.0986136417259088,0.044655522821156236,149.8560589936638,-0.2307986997431808,0.11720226086534778,0.07293857764066482,1378.246333221729,-0.7385413042733837,0.10043884397302863,0.04676400505338384,99.99957493223403,-0.27678109966665665,0.08781418197374938,0.05491594749422312,1311.5944529072353,0.024016772340913595
4.csv_consecutive_missing_40%,0.4,consecutive,0.09558320644032436,0.04310737002192553,150.85499662481595,-0.22751835335955484,0.10771505347076663,0.06618068891913695,1091.1024075350224,-0.5588976644357901,0.09737833122899997,0.04516369283912058,99.99956634718633,-0.27405876272650254,0.08526773298915895,0.053531918416553026,1324.4782526210915,0.023135703639433736
4.csv_consecutive_missing_50%,0.5,consecutive,0.095210811754247,0.04332720128412208,163.38838257930797,-0.23246762236616303,0.1144591097022934,0.06658278213276053,4561.5414346162215,-0.7811631852242651,0.09700608009759236,0.04533140990436666,99.99953222260316,-0.27938393876040846,0.08523388966487355,0.05330837387935162,1404.8501419672796,0.012294211158078161
5.csv_random_missing_10%,0.1,random,0.03851050629390257,0.015107023961659312,94.4426909320277,-0.16590098897590178,0.024762034337293258,0.0065951271346374974,160.14303011030216,0.5179680144370289,0.03902203097537662,0.015833211312633662,99.99899744502562,-0.19707938752755672,0.028834790393300086,0.01752312938681484,1178.1822993459468,0.3463627236452188
5.csv_random_missing_20%,0.2,random,0.040213987328781384,0.016432271585945367,102.80708059528902,-0.18445440924314194,0.02381678895647604,0.007384139836120048,144.66488873420286,0.5845387799028117,0.0407432255398555,0.017166415046531738,99.99895290245607,-0.21583570099000293,0.028364229538892616,0.015960915627185407,1028.698522623092,0.4107412257565176
5.csv_random_missing_30%,0.3,random,0.04280344887174552,0.016726826435599192,101.39474083099593,-0.16656531422935195,0.024057904197412234,0.007852705258432464,151.98320525130413,0.6314748645681485,0.04330688178325812,0.017462758835653843,99.99896064975516,-0.19416781259864369,0.029859028487871014,0.015460145622338339,943.9446032139055,0.4323209349987911
5.csv_random_missing_40%,0.4,random,0.04133825899375385,0.01635402567265958,99.37920055165705,-0.17139805198010127,0.024933212784536057,0.008314502153555456,197.06617435656432,0.5738557621345743,0.04184543632081076,0.01709464048621982,99.99896803744534,-0.20031804431950606,0.028593205960877707,0.015453672791481646,941.5602882416202,0.43956423989992
5.csv_random_missing_50%,0.5,random,0.04366922655956374,0.016378371242609765,101.93060798102802,-0.15085234346182008,0.031771221029178995,0.009834861883989247,267.23863804069754,0.39083293045668965,0.0441560961142383,0.017109264327970945,99.99894905626196,-0.17665717202338316,0.032184832322057357,0.01537823124345757,925.248326016318,0.3748688962290422
5.csv_consecutive_missing_10%,0.1,consecutive,0.03966989288354067,0.01809149551721365,76.50402894849503,-0.2467334327905799,0.06132614506345489,0.03948262536927138,2084.9168128696356,-1.9794965175765107,0.04025451388815568,0.018925300053940514,99.99918424150019,-0.2837507880190804,0.03469264258004512,0.0243740947983729,1265.470005565177,0.04648766881300581
5.csv_consecutive_missing_20%,0.2,consecutive,0.03993594976209824,0.017938165679043692,88.72022006909451,-0.23637565051101617,0.04574274767381725,0.028944878891094376,1747.7969470301769,-0.622059964317591,0.0405086745726639,0.01873469301291277,99.99907201077421,-0.27209186594368595,0.035623970261515196,0.024559882665094984,1432.5384953890787,0.016199479832440522
5.csv_consecutive_missing_30%,0.3,consecutive,0.039484253883458435,0.018159793778878677,81.07808881539144,-0.2539215068917464,0.03943986177801172,0.02485646536821624,1120.1500636322196,-0.2511035266249695,0.04004747939429416,0.018986734068528282,99.99913702205319,-0.2899499292071115,0.03511136459828751,0.0242040814460052,1300.5359497039437,0.008442515582592125
5.csv_consecutive_missing_40%,0.4,consecutive,0.03853845054239096,0.017651667855630545,79.97249928920955,-0.2519326060590654,0.04841442420357297,0.030729966790246088,1440.7532572844918,-0.9757955072309792,0.039086404894402155,0.018477323721810542,99.99914267541875,-0.28778660788513366,0.03421668624394234,0.023677635478110443,1293.3083348092805,0.013110913750617459
5.csv_consecutive_missing_50%,0.5,consecutive,0.03949686188616233,0.018191829791848097,87.26563201720096,-0.25590857300495706,0.045110917168402716,0.029419269755146058,2653.15113039515,-0.6383102799781166,0.040037129982977836,0.018995827870228268,99.99908028759641,-0.2905021081967778,0.03519856295437639,0.023839279618082784,1348.418281870586,0.002569352785710022
