Data,Intervalo,Vazao
 21-6-2023,06:00:00 a 11:59:59,913311081.0
 21-6-2023,12:00:00 a 17:59:59,845939957.0
 21-6-2023,18:00:00 a 23:59:59,805832612.5
 22-6-2023,00:00:00 a 05:59:59,781190583.5
 22-6-2023,06:00:00 a 11:59:59,900465347.5
 22-6-2023,12:00:00 a 17:59:59,823136536.5
 22-6-2023,18:00:00 a 23:59:59,886311551.5
 23-6-2023,00:00:00 a 05:59:59,906756655.0
 23-6-2023,06:00:00 a 11:59:59,829161690.5
 23-6-2023,12:00:00 a 17:59:59,886047318.5
 23-6-2023,18:00:00 a 23:59:59,898279829.0
 24-6-2023,00:00:00 a 05:59:59,906669633.0
 24-6-2023,06:00:00 a 11:59:59,915403918.0
 24-6-2023,12:00:00 a 17:59:59,886745885.0
 24-6-2023,18:00:00 a 23:59:59,-1
 25-6-2023,00:00:00 a 05:59:59,876087441.67
 25-6-2023,06:00:00 a 11:59:59,876085500.0
 25-6-2023,12:00:00 a 17:59:59,880542638.0
 25-6-2023,18:00:00 a 23:59:59,878968690.0
 26-6-2023,00:00:00 a 05:59:59,833619376.0
 26-6-2023,06:00:00 a 11:59:59,883949982.5
 26-6-2023,12:00:00 a 17:59:59,868484917.0
 26-6-2023,18:00:00 a 23:59:59,910163031.5
 27-6-2023,00:00:00 a 05:59:59,905446103.5
 27-6-2023,06:00:00 a 11:59:59,754188355.0
 27-6-2023,12:00:00 a 17:59:59,817888591.5
 27-6-2023,18:00:00 a 23:59:59,833094597.0
 28-6-2023,00:00:00 a 05:59:59,896534954.0
 28-6-2023,06:00:00 a 11:59:59,893912764.0
 28-6-2023,12:00:00 a 17:59:59,888671372.0
 28-6-2023,18:00:00 a 23:59:59,894610614.67
 29-6-2023,00:00:00 a 05:59:59,892077431.5
 29-6-2023,06:00:00 a 11:59:59,903875605.5
 29-6-2023,12:00:00 a 17:59:59,882377007.33
 29-6-2023,18:00:00 a 23:59:59,882375733.0
 30-6-2023,00:00:00 a 05:59:59,874514795.67
 30-6-2023,06:00:00 a 11:59:59,878181965.0
 30-6-2023,12:00:00 a 17:59:59,878706556.0
 30-6-2023,18:00:00 a 23:59:59,895484959.0
 1-7-2023,00:00:00 a 05:59:59,850916190.0
 1-7-2023,06:00:00 a 11:59:59,831784014.5
 1-7-2023,12:00:00 a 17:59:59,904921970.0
 1-7-2023,18:00:00 a 23:59:59,853541595.5
 2-7-2023,00:00:00 a 05:59:59,928516879.0
 2-7-2023,06:00:00 a 11:59:59,797968490.0
 2-7-2023,12:00:00 a 17:59:59,901512937.5
 2-7-2023,18:00:00 a 23:59:59,884736731.5
 3-7-2023,00:00:00 a 05:59:59,910953042.5
 3-7-2023,06:00:00 a 11:59:59,843317521.0
 3-7-2023,12:00:00 a 17:59:59,895483606.0
 3-7-2023,18:00:00 a 23:59:59,883602175.0
 4-7-2023,00:00:00 a 05:59:59,893648231.0
 4-7-2023,06:00:00 a 11:59:59,889455415.0
 4-7-2023,12:00:00 a 17:59:59,897322853.5
 4-7-2023,18:00:00 a 23:59:59,896009501.0
 5-7-2023,00:00:00 a 05:59:59,883687290.0
 5-7-2023,06:00:00 a 11:59:59,822258846.67
 5-7-2023,12:00:00 a 17:59:59,879231007.5
 5-7-2023,18:00:00 a 23:59:59,888668182.0
 6-7-2023,00:00:00 a 05:59:59,903088100.0
 6-7-2023,06:00:00 a 11:59:59,911213503.5
 6-7-2023,12:00:00 a 17:59:59,883424935.0
 6-7-2023,18:00:00 a 23:59:59,816315558.0
 7-7-2023,00:00:00 a 05:59:59,848037396.0
 7-7-2023,06:00:00 a 11:59:59,803211283.0
 7-7-2023,12:00:00 a 17:59:59,889193930.5
 7-7-2023,18:00:00 a 23:59:59,876579094.5
 8-7-2023,00:00:00 a 05:59:59,834841067.67
 8-7-2023,06:00:00 a 11:59:59,915408999.0
 8-7-2023,12:00:00 a 17:59:59,889192445.5
 8-7-2023,18:00:00 a 23:59:59,903699549.67
 9-7-2023,00:00:00 a 05:59:59,875824448.0
 9-7-2023,06:00:00 a 11:59:59,838686746.67
 9-7-2023,12:00:00 a 17:59:59,822610751.0
 9-7-2023,18:00:00 a 23:59:59,877134635.5
 10-7-2023,00:00:00 a 05:59:59,847775264.67
 10-7-2023,06:00:00 a 11:59:59,875299238.5
 10-7-2023,12:00:00 a 17:59:59,-1
 10-7-2023,18:00:00 a 23:59:59,873989011.5
 11-7-2023,00:00:00 a 05:59:59,777520509.0
 11-7-2023,06:00:00 a 11:59:59,884474890.5
 11-7-2023,12:00:00 a 17:59:59,873734896.0
 11-7-2023,18:00:00 a 23:59:59,788790790.5
 12-7-2023,00:00:00 a 05:59:59,846465594.5
 12-7-2023,06:00:00 a 11:59:59,736626514.0
 12-7-2023,12:00:00 a 17:59:59,895222056.5
 12-7-2023,18:00:00 a 23:59:59,896010121.0
 13-7-2023,00:00:00 a 05:59:59,893387066.0
 13-7-2023,06:00:00 a 11:59:59,810549301.0
 13-7-2023,12:00:00 a 17:59:59,892863126.67
 13-7-2023,18:00:00 a 23:59:59,874511334.0
 14-7-2023,00:00:00 a 05:59:59,868571573.0
 14-7-2023,06:00:00 a 11:59:59,717224011.0
 14-7-2023,12:00:00 a 17:59:59,887620648.0
 14-7-2023,18:00:00 a 23:59:59,871367353.0
 15-7-2023,00:00:00 a 05:59:59,870669282.0
 15-7-2023,06:00:00 a 11:59:59,843841701.0
 15-7-2023,12:00:00 a 17:59:59,923270706.0
 15-7-2023,18:00:00 a 23:59:59,869267747.0
 16-7-2023,00:00:00 a 05:59:59,879056995.33
 16-7-2023,06:00:00 a 11:59:59,904923458.5
 16-7-2023,12:00:00 a 17:59:59,817364126.0
 16-7-2023,18:00:00 a 23:59:59,890765577.5
 17-7-2023,00:00:00 a 05:59:59,894434817.0
 17-7-2023,06:00:00 a 11:59:59,910164920.5
 17-7-2023,12:00:00 a 17:59:59,856163288.0
 17-7-2023,18:00:00 a 23:59:59,886572282.5
 18-7-2023,00:00:00 a 05:59:59,927991940.0
 18-7-2023,06:00:00 a 11:59:59,877657811.5
 18-7-2023,12:00:00 a 17:59:59,856685949.0
 18-7-2023,18:00:00 a 23:59:59,927988460.0
 19-7-2023,00:00:00 a 05:59:59,827329856.0
 19-7-2023,06:00:00 a 11:59:59,831783880.0
 19-7-2023,12:00:00 a 17:59:59,884475979.5
 19-7-2023,18:00:00 a 23:59:59,870845050.5
 20-7-2023,00:00:00 a 05:59:59,885347305.67
 20-7-2023,06:00:00 a 11:59:59,914358272.0
 20-7-2023,12:00:00 a 17:59:59,894959577.33
 20-7-2023,18:00:00 a 23:59:59,870840669.0
 21-7-2023,00:00:00 a 05:59:59,857210849.0
 21-7-2023,06:00:00 a 11:59:59,836764978.5
 21-7-2023,12:00:00 a 17:59:59,-1
 21-7-2023,18:00:00 a 23:59:59,-1
 22-7-2023,00:00:00 a 05:59:59,890763871.0
 22-7-2023,06:00:00 a 11:59:59,926416849.0
 22-7-2023,12:00:00 a 17:59:59,883686340.0
 22-7-2023,18:00:00 a 23:59:59,907019264.5
 23-7-2023,00:00:00 a 05:59:59,873989727.33
 23-7-2023,06:00:00 a 11:59:59,894961385.0
 23-7-2023,12:00:00 a 17:59:59,886396406.67
 23-7-2023,18:00:00 a 23:59:59,919080402.0
 24-7-2023,00:00:00 a 05:59:59,900989938.0
 24-7-2023,06:00:00 a 11:59:59,889542160.67
 24-7-2023,12:00:00 a 17:59:59,927989435.0
 24-7-2023,18:00:00 a 23:59:59,-1
 25-7-2023,00:00:00 a 05:59:59,883032084.0
 25-7-2023,06:00:00 a 11:59:59,896010198.0
 25-7-2023,12:00:00 a 17:59:59,857736849.0
 25-7-2023,18:00:00 a 23:59:59,910165081.0
 26-7-2023,00:00:00 a 05:59:59,902298036.0
 26-7-2023,06:00:00 a 11:59:59,885522051.0
 26-7-2023,12:00:00 a 17:59:59,916980974.33
 26-7-2023,18:00:00 a 23:59:59,895747689.0
 27-7-2023,00:00:00 a 05:59:59,914885494.5
 27-7-2023,06:00:00 a 11:59:59,712507743.5
 27-7-2023,12:00:00 a 17:59:59,872551705.5
 27-7-2023,18:00:00 a 23:59:59,818415132.0
 28-7-2023,00:00:00 a 05:59:59,834666871.0
 28-7-2023,06:00:00 a 11:59:59,898369347.5
 28-7-2023,12:00:00 a 17:59:59,839647839.5
 28-7-2023,18:00:00 a 23:59:59,825493860.0
 29-7-2023,00:00:00 a 05:59:59,887359051.0
 29-7-2023,06:00:00 a 11:59:59,871367789.33
 29-7-2023,12:00:00 a 17:59:59,883950906.5
 29-7-2023,18:00:00 a 23:59:59,928514326.0
 30-7-2023,00:00:00 a 05:59:59,877003745.75
 30-7-2023,06:00:00 a 11:59:59,825753889.0
 30-7-2023,12:00:00 a 17:59:59,790888483.5
 30-7-2023,18:00:00 a 23:59:59,913837143.0
 31-7-2023,00:00:00 a 05:59:59,879492917.0
 31-7-2023,06:00:00 a 11:59:59,825229227.0
 31-7-2023,12:00:00 a 17:59:59,894174044.5
 31-7-2023,18:00:00 a 23:59:59,888406631.0
 1-8-2023,00:00:00 a 05:59:59,914097332.0
 1-8-2023,06:00:00 a 11:59:59,891816196.5
 1-8-2023,12:00:00 a 17:59:59,835193665.0
 1-8-2023,18:00:00 a 23:59:59,892075249.0
 2-8-2023,00:00:00 a 05:59:59,893127482.5
 2-8-2023,06:00:00 a 11:59:59,903873572.0
 2-8-2023,12:00:00 a 17:59:59,882552497.33
 2-8-2023,18:00:00 a 23:59:59,896797679.5
 3-8-2023,00:00:00 a 05:59:59,823919534.5
 3-8-2023,06:00:00 a 11:59:59,876785281.0
 3-8-2023,12:00:00 a 17:59:59,916979757.0
 3-8-2023,18:00:00 a 23:59:59,892859001.5
 4-8-2023,00:00:00 a 05:59:59,881675900.0
 4-8-2023,06:00:00 a 11:59:59,791414135.0
 4-8-2023,12:00:00 a 17:59:59,845159806.0
 4-8-2023,18:00:00 a 23:59:59,900466246.5
 5-8-2023,00:00:00 a 05:59:59,862980261.5
 5-8-2023,06:00:00 a 11:59:59,886571049.5
 5-8-2023,12:00:00 a 17:59:59,916457531.0
 5-8-2023,18:00:00 a 23:59:59,897059614.0
 6-8-2023,00:00:00 a 05:59:59,897843190.0
 6-8-2023,06:00:00 a 11:59:59,859045420.0
 6-8-2023,12:00:00 a 17:59:59,889717689.0
 6-8-2023,18:00:00 a 23:59:59,903610684.5
 7-8-2023,00:00:00 a 05:59:59,892862450.5
 7-8-2023,06:00:00 a 11:59:59,878447947.0
 7-8-2023,12:00:00 a 17:59:59,850045289.67
 7-8-2023,18:00:00 a 23:59:59,887623223.0
 8-8-2023,00:00:00 a 05:59:59,908417206.67
 8-8-2023,06:00:00 a 11:59:59,901251604.0
 8-8-2023,12:00:00 a 17:59:59,894434612.0
 8-8-2023,18:00:00 a 23:59:59,879495841.5
 9-8-2023,00:00:00 a 05:59:59,885001600.0
 9-8-2023,06:00:00 a 11:59:59,859571965.0
 9-8-2023,12:00:00 a 17:59:59,908418156.33
 9-8-2023,18:00:00 a 23:59:59,920912810.5
 10-8-2023,00:00:00 a 05:59:59,857207088.0
 10-8-2023,06:00:00 a 11:59:59,926679711.0
 10-8-2023,12:00:00 a 17:59:59,886573039.0
 10-8-2023,18:00:00 a 23:59:59,892863368.0
 11-8-2023,00:00:00 a 05:59:59,903348362.5
 11-8-2023,06:00:00 a 11:59:59,902036920.0
 11-8-2023,12:00:00 a 17:59:59,925896959.0
 11-8-2023,18:00:00 a 23:59:59,857387376.33
 12-8-2023,00:00:00 a 05:59:59,909117119.0
 12-8-2023,06:00:00 a 11:59:59,852492784.0
 12-8-2023,12:00:00 a 17:59:59,910163148.0
 12-8-2023,18:00:00 a 23:59:59,926419628.0
 13-8-2023,00:00:00 a 05:59:59,863327640.33
 13-8-2023,06:00:00 a 11:59:59,878007292.0
 13-8-2023,12:00:00 a 17:59:59,-1
 13-8-2023,18:00:00 a 23:59:59,924317802.0
 14-8-2023,00:00:00 a 05:59:59,911563317.67
 14-8-2023,06:00:00 a 11:59:59,860357984.67
 14-8-2023,12:00:00 a 17:59:59,-1
 14-8-2023,18:00:00 a 23:59:59,901602887.33
 15-8-2023,00:00:00 a 05:59:59,903611019.5
 15-8-2023,06:00:00 a 11:59:59,898629877.0
 15-8-2023,12:00:00 a 17:59:59,879751964.0
 15-8-2023,18:00:00 a 23:59:59,903088865.0
 16-8-2023,00:00:00 a 05:59:59,908853388.5
 16-8-2023,06:00:00 a 11:59:59,906870958.5
 16-8-2023,12:00:00 a 17:59:59,815006385.5
 16-8-2023,18:00:00 a 23:59:59,804519398.5
 17-8-2023,00:00:00 a 05:59:59,879756014.0
 17-8-2023,06:00:00 a 11:59:59,830995264.5
 17-8-2023,12:00:00 a 17:59:59,906233093.0
 17-8-2023,18:00:00 a 23:59:59,908592144.0
 18-8-2023,00:00:00 a 05:59:59,888145407.5
 18-8-2023,06:00:00 a 11:59:59,906495992.67
 18-8-2023,12:00:00 a 17:59:59,-1
 18-8-2023,18:00:00 a 23:59:59,921524099.33
 19-8-2023,00:00:00 a 05:59:59,898892780.0
 19-8-2023,06:00:00 a 11:59:59,898103907.0
 19-8-2023,12:00:00 a 17:59:59,894174937.0
 19-8-2023,18:00:00 a 23:59:59,908593648.0
 20-8-2023,00:00:00 a 05:59:59,908069162.5
 20-8-2023,06:00:00 a 11:59:59,857736121.5
 20-8-2023,12:00:00 a 17:59:59,902038599.0
 20-8-2023,18:00:00 a 23:59:59,915667761.5
 21-8-2023,00:00:00 a 05:59:59,881329618.5
 21-8-2023,06:00:00 a 11:59:59,874774220.0
 21-8-2023,12:00:00 a 17:59:59,912258463.0
 21-8-2023,18:00:00 a 23:59:59,871542063.33
 22-8-2023,00:00:00 a 05:59:59,886567164.5
 22-8-2023,06:00:00 a 11:59:59,927465703.0
 22-8-2023,12:00:00 a 17:59:59,902563366.0
 22-8-2023,18:00:00 a 23:59:59,793249806.0
 23-8-2023,00:00:00 a 05:59:59,901775868.0
 23-8-2023,06:00:00 a 11:59:59,879659654.0
 23-8-2023,12:00:00 a 17:59:59,889893394.67
 23-8-2023,18:00:00 a 23:59:59,-1
 24-8-2023,00:00:00 a 05:59:59,881153466.0
 24-8-2023,06:00:00 a 11:59:59,888145712.33
 24-8-2023,12:00:00 a 17:59:59,882639708.0
 24-8-2023,18:00:00 a 23:59:59,862453551.0
 25-8-2023,00:00:00 a 05:59:59,875562350.5
 25-8-2023,06:00:00 a 11:59:59,897580511.5
 25-8-2023,12:00:00 a 17:59:59,866128690.5
 25-8-2023,18:00:00 a 23:59:59,834404621.5
 26-8-2023,00:00:00 a 05:59:59,851705544.0
 26-8-2023,06:00:00 a 11:59:59,884212993.5
 26-8-2023,12:00:00 a 17:59:59,895222721.5
 26-8-2023,18:00:00 a 23:59:59,903873103.5
 27-8-2023,00:00:00 a 05:59:59,860358958.5
 27-8-2023,06:00:00 a 11:59:59,915406967.0
 27-8-2023,12:00:00 a 17:59:59,914097995.5
 27-8-2023,18:00:00 a 23:59:59,897842569.5
 28-8-2023,00:00:00 a 05:59:59,834404071.5
 28-8-2023,06:00:00 a 11:59:59,898280337.0
 28-8-2023,12:00:00 a 17:59:59,896534893.5
 28-8-2023,18:00:00 a 23:59:59,866397718.0
 29-8-2023,00:00:00 a 05:59:59,794820631.0
 29-8-2023,06:00:00 a 11:59:59,908068527.5
 29-8-2023,12:00:00 a 17:59:59,839124938.5
 29-8-2023,18:00:00 a 23:59:59,884477061.0
 30-8-2023,00:00:00 a 05:59:59,862720101.5
 30-8-2023,06:00:00 a 11:59:59,909640380.5
 30-8-2023,12:00:00 a 17:59:59,897579889.0
 30-8-2023,18:00:00 a 23:59:59,888143680.0
 31-8-2023,00:00:00 a 05:59:59,871367112.0
 31-8-2023,06:00:00 a 11:59:59,913046846.5
 31-8-2023,12:00:00 a 17:59:59,865862990.5
 31-8-2023,18:00:00 a 23:59:59,904398718.5
 1-9-2023,00:00:00 a 05:59:59,905184581.5
 1-9-2023,06:00:00 a 11:59:59,879493712.5
 1-9-2023,12:00:00 a 17:59:59,833095266.5
 1-9-2023,18:00:00 a 23:59:59,881722270.5
 2-9-2023,00:00:00 a 05:59:59,850394965.0
 2-9-2023,06:00:00 a 11:59:59,910167790.0
 2-9-2023,12:00:00 a 17:59:59,908068368.67
 2-9-2023,18:00:00 a 23:59:59,928517762.0
 3-9-2023,00:00:00 a 05:59:59,852669278.67
 3-9-2023,06:00:00 a 11:59:59,869792443.0
 3-9-2023,12:00:00 a 17:59:59,915408358.0
 3-9-2023,18:00:00 a 23:59:59,914883868.33
 4-9-2023,00:00:00 a 05:59:59,887359648.5
 4-9-2023,06:00:00 a 11:59:59,791672558.5
 4-9-2023,12:00:00 a 17:59:59,855901815.5
 4-9-2023,18:00:00 a 23:59:59,860094312.0
 5-9-2023,00:00:00 a 05:59:59,901252491.0
 5-9-2023,06:00:00 a 11:59:59,864814284.5
 5-9-2023,12:00:00 a 17:59:59,799015850.0
 5-9-2023,18:00:00 a 23:59:59,909116762.5
