id_dataset,missing_rate,imputation,rmse,nrmse,nrmse_mean,mae,mape,r2
126,20,pca,173358.15302135513,0.1095413234009872,0.6806441459530801,127995.43870052988,16082.782012881464,-2.3228969662891785e-05
126,20,softimpute,308095.7821326592,0.1946791605752533,1.2096551955972772,254697.1924346873,99.99999999999363,-2.1585885092731623
126,20,throughput_svd_knn,143290.08319638023,0.0905419506957686,0.5625899595776833,96131.7076828884,10667.267099020248,0.3167906280944016
126,30,arima,156462.41762114357,0.0928345036621562,0.6071250175410152,99478.1253653627,7349.196901629317,0.2654327199022668
126,30,kalman,159483.88335040922,0.0946272426187265,0.6188492862936673,105818.95440945712,10626.155335114812,0.2367881402042867
126,30,knn_imputer,182632.92659909176,0.1083623617158177,0.7086750955972485,131991.1562687298,18072.45328499489,-0.0008515440048564
126,30,linear_interpolation,155294.53558047328,0.0921415593038241,0.6025932557594437,97233.32790454176,745.9330116600222,0.2763578504439279
126,30,moving_average,157198.01213303415,0.093270957044676,0.6099793632537092,99587.71070403264,608.8863157111476,0.2585094745944249
126,30,pca,182632.92659909176,0.1083623617158177,0.7086750955972485,131991.1562687298,18072.45328499489,-0.0008515440048564
126,30,softimpute,315818.058039626,0.1873856553632387,1.2254766795906031,257710.3777651091,99.99999999999282,-1.992853260643837
126,30,throughput_svd_knn,153170.35716559252,0.0908812115996693,0.594350753329771,99660.92688607876,8842.167219132813,0.2960189698496258
126,40,arima,172363.84207741782,0.0785316982592055,0.6665990201889733,105424.5889756408,6120.67460846516,0.1649984530207926
126,40,kalman,168318.23869659085,0.0766884572397995,0.6509530748605953,109289.42089002128,12300.527157070614,0.2037355920596546
126,40,knn_imputer,188780.90319108608,0.086011571497947,0.7300902763646067,133030.9237194434,19303.061065194484,-0.0016386331116065
126,40,linear_interpolation,172813.8777903955,0.0787367416626913,0.6683394859485275,104221.83616202418,638.9169237549238,0.1606324434608143
126,40,moving_average,181143.2792023344,0.0825317489593399,0.7005525693483816,106453.46099588326,539.0993339947233,0.0777696751850527
126,40,pca,188780.90319108608,0.086011571497947,0.7300902763646067,133030.9237194434,19303.061065194484,-0.0016386331116065
126,40,softimpute,320061.56646020093,0.145825122361404,1.237804425981,258572.00034370672,99.9999999999923,-1.8791348119088584
126,40,throughput_svd_knn,161482.34419805402,0.073573915363611,0.6245159722762079,102720.46629571216,9419.63827119192,0.2670994655311992
127,10,arima,92160.46166698792,0.0470930479741152,2.531385697461748,29843.13959173817,1697.7832117697403,0.271121004164769
127,10,kalman,95249.067791588,0.0486712939352141,2.616220921021679,28347.613601582965,354.09360416258033,0.2214480086702579
127,10,knn_imputer,107949.1819186017,0.0551609216241608,2.965056925917368,53459.5668158128,5463.250517696731,-1.1197310114452463e-05
127,10,linear_interpolation,91983.34133508363,0.0470025413063242,2.526520705828652,23930.989131333445,463.9323136321361,0.2739199318473745
127,10,moving_average,91455.02037635432,0.0467325747305808,2.5120092320967906,24569.95118459864,628.8377262725214,0.2822366915740566
127,10,pca,107949.1819186017,0.0551609216241608,2.965056925917368,53459.5668158128,5463.250517696731,-1.1197310114452463e-05
127,10,softimpute,113922.66564810046,0.0582133103682881,3.1291315301821827,36407.11953117145,99.99999999998496,-0.1137466962102302
127,10,throughput_svd_knn,89196.64060561753,0.045578565896821,2.449977964591457,22198.099017366767,762.4444832599486,0.3172477375719733
