Timestamp,Data,Vazao
1682654163,2023-04-28 00:56:03,876278703.3956329
1682654231,2023-04-28 00:57:11,914360649.0
1682717482,2023-04-28 18:31:22,856898112.5494826
1682722611,2023-04-28 19:56:51,904423166.8072369
1682763191,2023-04-29 07:13:11,927466074.0
1682768650,2023-04-29 08:44:10,925455537.8801066
1682811272,2023-04-29 20:34:32,897819853.5739429
1682824186,2023-04-30 00:09:46,887345326.9973022
1682846196,2023-04-30 06:16:36,834142499.0
1682853402,2023-04-30 08:16:42,882860466.6281317
1682869372,2023-04-30 12:42:52,879137625.6834359
1682893600,2023-04-30 19:26:40,868222143.0
1682914179,2023-05-01 01:09:39,900205106.0
1682916247,2023-05-01 01:44:07,889194004.0
1682933459,2023-05-01 06:30:59,899158370.0
1682940849,2023-05-01 08:34:09,859833093.0
1682952863,2023-05-01 11:54:23,886046188.0
1683002300,2023-05-02 01:38:20,913836040.0
1683038809,2023-05-02 11:46:49,869795140.0
1683039166,2023-05-02 11:52:46,888669093.0
1683064824,2023-05-02 19:00:24,845678531.0
1683069708,2023-05-02 20:21:48,904921088.0
1683085863,2023-05-03 00:51:03,830998349.0
1683108118,2023-05-03 07:01:58,869911041.2981863
1683109411,2023-05-03 07:23:31,912262169.0
1683126120,2023-05-03 12:02:00,896222728.1922597
1683149761,2023-05-03 18:36:01,908068541.0
1683150654,2023-05-03 18:50:54,912788009.0
1683170193,2023-05-04 00:16:33,893447607.032383
1683170467,2023-05-04 00:21:07,890853526.9417378
1683193112,2023-05-04 06:38:32,881287784.7787445
1683193830,2023-05-04 06:50:30,901073781.958429
1683211733,2023-05-04 11:48:53,883427179.0
1683235005,2023-05-04 18:16:45,876279097.437473
1683259812,2023-05-05 01:10:12,907019056.0
1683260060,2023-05-05 01:14:20,853019135.0
1683283242,2023-05-05 07:40:42,904923259.0
1683298297,2023-05-05 11:51:37,888668426.0
1683298410,2023-05-05 11:53:30,932186580.0
1683321426,2023-05-05 18:17:06,897813639.2836947
1683324210,2023-05-05 19:03:30,887097602.0
1683350759,2023-05-06 02:25:59,847438417.5834185
1683365000,2023-05-06 06:23:20,880806306.0
1683370388,2023-05-06 07:53:08,879762082.0
1683406478,2023-05-06 17:54:38,881408228.56125
1683414314,2023-05-06 20:05:14,880279684.0
1683434197,2023-05-07 01:36:37,914358957.0
1683436905,2023-05-07 02:21:45,875564112.0
1683455119,2023-05-07 07:25:19,860358328.0
1683456916,2023-05-07 07:55:16,906425329.2251909
1683471532,2023-05-07 11:58:52,894960868.0
1683500943,2023-05-07 20:09:03,874512515.0
1683516738,2023-05-08 00:32:18,897579978.0
1683537016,2023-05-08 06:10:16,887091658.0
1683539108,2023-05-08 06:45:08,887974729.3047101
1683565751,2023-05-08 14:09:11,891231681.3706611
1683578744,2023-05-08 17:45:44,889659417.2976573
1683580335,2023-05-08 18:12:15,914362660.0
1683601917,2023-05-09 00:11:57,901775946.0
1683624353,2023-05-09 06:25:53,859942820.6883206
1683626563,2023-05-09 07:02:43,902061385.579163
1683643849,2023-05-09 11:50:49,856686891.0
1683646305,2023-05-09 12:31:45,873988707.0
1683667391,2023-05-09 18:23:11,890951215.528758
1683673247,2023-05-09 20:00:47,889192670.0
1683687998,2023-05-10 00:06:38,882872051.5536784
1683688988,2023-05-10 00:23:08,876285728.7608999
1683754573,2023-05-10 18:36:13,908492791.4323236
1683773137,2023-05-10 23:45:37,869428181.0
1683781843,2023-05-11 02:10:43,902764709.9657166
1683815591,2023-05-11 11:33:11,906378129.200066
1683821431,2023-05-11 13:10:31,889822616.0
1683845568,2023-05-11 19:52:48,897786108.2651745
1683857353,2023-05-11 23:09:13,888214223.4143112
1683859382,2023-05-11 23:43:02,911527526.0
1683877284,2023-05-12 04:41:24,891604083.0
1683903458,2023-05-12 11:57:38,876932002.5510911
1683919860,2023-05-12 16:31:00,876234854.8562348
1683927741,2023-05-12 18:42:21,897068899.266419
1683941092,2023-05-12 22:24:52,887309364.4772301
1683945521,2023-05-12 23:38:41,907806396.0
1683963969,2023-05-13 04:46:09,908495505.8972455
1683968679,2023-05-13 06:04:39,902058897.3724571
1683979989,2023-05-13 09:13:09,908487382.0
1683981143,2023-05-13 09:32:23,898822804.4835234
1684005276,2023-05-13 16:14:36,876348487.0
1684011208,2023-05-13 17:53:28,897877538.7161118
1684026870,2023-05-13 22:14:30,874199515.0
1684030154,2023-05-13 23:09:14,869248718.7755208
1684046923,2023-05-14 03:48:43,897161625.0
1684051313,2023-05-14 05:01:53,885038753.1609106
1684069773,2023-05-14 10:09:33,869375317.0
1684073720,2023-05-14 11:15:20,909379081.0
1684092318,2023-05-14 16:25:18,815531248.0
1684111456,2023-05-14 21:44:16,853125613.0
1684115659,2023-05-14 22:54:19,904973878.0
1684135483,2023-05-15 04:24:43,880078639.574516
1684154001,2023-05-15 09:33:21,876066515.7678404
1684180890,2023-05-15 17:01:30,913468032.0
1684183099,2023-05-15 17:38:19,836552552.0
1684198328,2023-05-15 21:52:08,887358105.0
1684199207,2023-05-15 22:06:47,879325870.1875138
1684220515,2023-05-16 04:01:55,866859382.0
1684220763,2023-05-16 04:06:03,869270720.0
1684239697,2023-05-16 09:21:37,893757507.0
1684246495,2023-05-16 11:14:55,859675936.0
1684260976,2023-05-16 15:16:16,841063902.0
1684264508,2023-05-16 16:15:08,876327820.606144
1684285545,2023-05-16 22:05:45,880691604.381441
1684289068,2023-05-16 23:04:28,874086747.0216875
1684304770,2023-05-17 03:26:10,853858213.0028694
1684332192,2023-05-17 11:03:12,831208106.0
1684332918,2023-05-17 11:15:18,909064872.0
1684374240,2023-05-17 22:44:00,911160980.0
1684377721,2023-05-17 23:42:01,897373404.0
1684392013,2023-05-18 03:40:13,888197633.0
1684422164,2023-05-18 12:02:44,900833893.0
1684442538,2023-05-18 17:42:18,879231591.0
1684458807,2023-05-18 22:13:27,881169947.0407102
1684460162,2023-05-18 22:36:02,915931914.0
1684500742,2023-05-19 09:52:22,890067822.8746758
1684501909,2023-05-19 10:11:49,907176887.0
1684527683,2023-05-19 17:21:23,881854311.0
1684530387,2023-05-19 18:06:27,878550192.0
1684543546,2023-05-19 21:45:46,869217770.0
1684545116,2023-05-19 22:11:56,886364365.5974168
1684565163,2023-05-20 03:46:03,849347494.0
1684588146,2023-05-20 10:09:06,893126304.0
1684611424,2023-05-20 16:37:04,890556220.0
1684615574,2023-05-20 17:46:14,865023982.0
